"acao" "coeficiente_B" "sse" "volatilidade" "ano" "b_volatilidade"
"CPLE6.SA" 1.117 0.0429531187559184 0.863856263810508 2008 0.964927446676337
"CPLE6.SA" 0.811999999999999 0.230351253092701 1.13738392066823 2008 0.923555743582602
"CPLE6.SA" 0.618 0.224351070509786 1.32947244770248 2008 0.821613972680133
"CPLE6.SA" 0.907999999999999 0.54029799190151 0.970439555571244 2008 0.881159116458689
"CPLE6.SA" 1.231 0.100037161420384 0.924003982285327 2008 1.13744890219324
"CPLE6.SA" 1.85 0.0681043726620128 0.51831104317049 2008 0.958875429865407
"CPLE6.SA" 1.328 0.087580436955315 0.7550452326761 2008 1.00270006899386
"CPLE6.SA" 1.11 0.303592283381762 0.947160666601272 2008 1.05134833992741
"CPLE6.SA" 0.771999999999999 0.156885861371463 1.56481403387428 2008 1.20803643415094
"CPLE6.SA" 1.563 0.1364814071741 0.660128712014516 2008 1.03178117687869
"CPLE6.SA" 0.906999999999999 0.0841678464707259 1.13533676406796 2008 1.02975044500964
"CPLE6.SA" 0.944999999999999 0.106883447060862 0.973918459020506 2008 0.920352943774377
"CPLE6.SA" 0.843999999999999 0.0867035133939371 1.17532822438742 2008 0.991977021382981
"CPLE6.SA" 1.196 0.299211582476299 0.769453972473834 2008 0.920266951078705
"CPLE6.SA" 0.977999999999999 0.225259064716793 0.943130072681261 2008 0.922381211082272
"CPLE6.SA" 1.088 0.127044212279201 0.885829848975933 2008 0.963782875685815
"CPLE6.SA" 1.713 0.167297801513096 0.533482076385645 2008 0.91385479684861
"CPLE6.SA" 0.904999999999999 0.234263889903259 0.93302380109299 2008 0.844386539989155
"CPLE6.SA" 1.259 0.668467110328173 0.834239760005002 2008 1.0503078578463
"CPLE6.SA" 1.48 0.220224611948337 0.631034339397239 2008 0.933930822307914
"CPLE6.SA" 1.439 0.154382867858605 0.643245612016591 2008 0.925630435691875
"CPLE6.SA" 1.529 0.090307991394709 0.652954612030088 2008 0.998367601794004
"CPLE6.SA" 1.323 0.0507855375408105 0.70570772109454 2008 0.933651315008076
"CPLE6.SA" 1.318 0.0663392127305071 0.787051484303962 2008 1.03733385631262
"CPLE6.SA" 1.012 0.430227435135973 0.998843364514018 2008 1.01082948488819
"CPLE6.SA" 1.043 0.0721689577233035 0.84643075758693 2008 0.882827280163168
"CPLE6.SA" 1.115 0.233075794830315 0.831314331152084 2008 0.926915479234574
"CPLE6.SA" 1.453 0.310224061727378 0.668374440336209 2008 0.971148061808512
"CPLE6.SA" 1.324 0.207893219562 0.660853662512894 2008 0.874970249167072
"CPLE6.SA" 1.304 0.330442656960383 0.715657866231218 2008 0.933217857565508
"CPLE6.SA" 1.006 0.241337783546584 0.954021629390562 2008 0.959745759166905
"CPLE6.SA" 1.319 0.168418671746512 0.717987985346373 2008 0.947026152671866
"CPLE6.SA" 1.361 0.131915438705045 0.681725205465797 2008 0.92782800463895
"CPLE6.SA" 1.49 0.113959647365522 0.667551033932771 2008 0.994651040559829
"CPLE6.SA" 0.800999999999999 0.267405998893871 1.18011795352258 2008 0.945274480771585
"CPLE6.SA" 0.820999999999999 0.587778786315797 1.09033320383167 2008 0.8951635603458
"CPLE6.SA" 1.073 0.449624517332739 0.932215131089178 2008 1.00026683565869
"CPLE6.SA" 0.835999999999999 0.0517411719601884 1.13643004250333 2008 0.950055515532783
"CPLE6.SA" 0.425999999999999 0.118849094571712 1.82169220497444 2008 0.77604087931911
"CPLE6.SA" 0.271 0.0297937194480117 3.13665070064316 2008 0.850032339874296
"CPLE6.SA" 0.422 0.0671266643817899 1.87162480634848 2008 0.789825668279059
"CPLE6.SA" 0.803999999999999 0.441484921072067 1.15919333819695 2008 0.931991443910347
"CPLE6.SA" 0.796999999999999 0.360548529958989 1.20994595490734 2008 0.964326926061149
"CPLE6.SA" 0.918999999999999 0.372395922572312 1.00095131479007 2008 0.919874258292073
"CPLE6.SA" 0.643 0.461725157494461 1.31098225267287 2008 0.842961588468655
"CPLE6.SA" 1.117 0.0429531187559184 0.863856263810508 2009 0.964927446676337
"CPLE6.SA" 0.811999999999999 0.230351253092701 1.13738392066823 2009 0.923555743582602
"CPLE6.SA" 0.618 0.224351070509786 1.32947244770248 2009 0.821613972680133
"CPLE6.SA" 0.907999999999999 0.54029799190151 0.970439555571244 2009 0.881159116458689
"CPLE6.SA" 1.231 0.100037161420384 0.924003982285327 2009 1.13744890219324
"CPLE6.SA" 1.85 0.0681043726620128 0.51831104317049 2009 0.958875429865407
"CPLE6.SA" 1.328 0.087580436955315 0.7550452326761 2009 1.00270006899386
"CPLE6.SA" 1.11 0.303592283381762 0.947160666601272 2009 1.05134833992741
"CPLE6.SA" 0.771999999999999 0.156885861371463 1.56481403387428 2009 1.20803643415094
"CPLE6.SA" 1.563 0.1364814071741 0.660128712014516 2009 1.03178117687869
"CPLE6.SA" 0.906999999999999 0.0841678464707259 1.13533676406796 2009 1.02975044500964
"CPLE6.SA" 0.944999999999999 0.106883447060862 0.973918459020506 2009 0.920352943774377
"CPLE6.SA" 0.843999999999999 0.0867035133939371 1.17532822438742 2009 0.991977021382981
"CPLE6.SA" 1.196 0.299211582476299 0.769453972473834 2009 0.920266951078705
"CPLE6.SA" 0.977999999999999 0.225259064716793 0.943130072681261 2009 0.922381211082272
"CPLE6.SA" 1.088 0.127044212279201 0.885829848975933 2009 0.963782875685815
"CPLE6.SA" 1.713 0.167297801513096 0.533482076385645 2009 0.91385479684861
"CPLE6.SA" 0.904999999999999 0.234263889903259 0.93302380109299 2009 0.844386539989155
