"setores" "faixa_temporal_por_setores" "coeficiente_B" "sse" "volatilidade" "tamanho_serie" "b_volatilidade"
"Mats Básicos / Químicos" "2008" 0.963999999999999 0.118411986233159 1.11367673833831 50 1.07358437575813
"Mats Básicos / Químicos" "2008" 1.052 0.301577214633634 0.949852265753809 50 0.999244583573007
"Mats Básicos / Químicos" "2008" 1.367 0.149432057727284 0.773010314740727 50 1.05670510025057
"Mats Básicos / Químicos" "2008" 1.261 0.331916962186404 0.747655401429729 42 0.942793461202888
"Mats Básicos / Químicos" "2008" 1.068 0.194640751888031 0.92917009534901 50 0.992353661832743
"Mats Básicos / Sid Metalurgia" "2008" 1.037 0.0879526404552194 0.968519617205947 50 1.00435484304257
"Mats Básicos / Sid Metalurgia" "2008" 0.481 0.192472703803907 1.74380553264855 50 0.838770461203952
"Mats Básicos / Sid Metalurgia" "2008" 0.774999999999999 0.0970647148327841 1.23020823842879 50 0.953411384782311
"Mats Básicos / Sid Metalurgia" "2008" 1.11 0.207320157119331 0.872304004340016 50 0.968257444817418
"Mats Básicos / Sid Metalurgia" "2008" 1.593 0.0891935719304091 0.828298737018247 50 1.31947988807007
"Mats Básicos / Sid Metalurgia" "2008" 1.912 0.121966079117221 0.515089790453995 44 0.984851679348038
"Mats Básicos / Sid Metalurgia" "2008" 2.034 0.0561267779709556 0.504042217547745 34 1.02522187049211
"Petróleo, Gás e Biocombustíveis" "2008" 0.763999999999999 0.0682391977977488 1.32361684825519 50 1.01124327206696
"Petróleo, Gás e Biocombustíveis" "2008" 0.388 0.0939795318671362 2.04422005431852 50 0.793157381075586
"Petróleo, Gás e Biocombustíveis" "2008" 0.608 0.0653675813596808 1.40635426240049 50 0.855063391539498
"Petróleo, Gás e Biocombustíveis" "2008" 1.229 0.20548959915604 0.815456726149667 50 1.00219631643794
"Petróleo, Gás e Biocombustíveis" "2008" 1.286 0.166541861915699 0.707896503071081 35 0.91035490294941
"Petróleo, Gás e Biocombustíveis" "2008" 1.619 0.261927847464152 0.615842386326865 45 0.997048823463195
"Petróleo, Gás e Biocombustíveis" "2008" 1.768 0.0707517654572384 0.570820468138439 50 1.00921058766876
"Telecomunicação / Telefonia Fixa" "2008" 0.45 0.0675073351093288 1.63612107717639 50 0.736254484729376
"Telecomunicação / Telefonia Fixa" "2008" 0.585 0.151967930210421 1.60355804767137 50 0.938081457887751
"Telecomunicação / Telefonia Fixa" "2008" 0.743999999999999 0.109679707445562 1.49064307306221 50 1.10903844635828
"Telecomunicação / Telefonia Fixa" "2008" 1.045 0.151587739076607 0.89656611797634 46 0.936911593285275
"Telecomunicação / Telefonia Fixa" "2008" 1.314 0.115781974483965 0.722077050460936 40 0.94880924430567
"Telecomunicação / Telefonia Fixa" "2008" 1.056 0.279898147047799 0.913914532920967 47 0.965093746764541
"Telecomunicação / Telefonia Fixa" "2008" 0.997999999999999 0.186404893057062 0.962278588573644 50 0.960354031396496
"Telecomunicação / Telefonia Móvel" "2008" 0.63 0.133186904515692 1.3870603437747 50 0.873848016578061
"Telecomunicação / Telefonia Móvel" "2008" 0.613 0.0406033712813926 1.73424339986185 50 1.06309120411531
"Telecomunicação / Telefonia Móvel" "2008" 0.996999999999999 0.309831679026861 0.929321026098394 50 0.926533063020098
"Telecomunicação / Telefonia Móvel" "2008" 1.135 0.235399536962497 0.802873121468048 44 0.911260992866235
"Telecomunicação / Telefonia Móvel" "2008" 2.475 0.0566156861740396 0.423049331282484 28 1.04704709492415
"Telecomunicação / Telefonia Móvel" "2008" 1.451 0.139812296418154 0.632251551273175 50 0.917397000897377
"Telecomunicação / Telefonia Móvel" "2008" 1.006 0.293420018796248 0.941527593423213 50 0.947176758983752
"Utilidade Públ / Água Saneamento" "2008" 0.748999999999999 0.457067865032731 1.24900163465893 50 0.935502224359537
"Utilidade Públ / Água Saneamento" "2008" 0.337 0.150289787309174 2.18164822666699 50 0.735215452386776
"Utilidade Públ / Água Saneamento" "2008" 0.687 0.103085812299605 1.41078424024816 50 0.969208773050486
"Utilidade Públ / Água Saneamento" "2008" 1.432 0.0742624619564966 0.677886581085413 37 0.970733584114311
"Utilidade Públ / Água Saneamento" "2008" 1.584 0.167842549584362 0.653683301653996 47 1.03543434981993
"Utilidade Públ / Água Saneamento" "2008" 2.31 0.074344070183299 0.462611403707862 45 1.06863234256516
"Utilidade Públ / Água Saneamento" "2008" 1.49 0.207666202305139 0.670915891076144 42 0.999664677703455
"Bens Indls / Mat Transporte" "2009" 1.483 0.379901651644747 0.659424305188895 50 0.977926244595131
"Bens Indls / Mat Transporte" "2009" 1.615 0.297874599201018 0.703889754538295 50 1.13678195357935
"Bens Indls / Mat Transporte" "2009" 1.614 0.123362187521856 0.577069735325381 48 0.931390552815165
"Bens Indls / Mat Transporte" "2009" 1.153 0.0482624597638798 0.912957377816248 50 1.05263985662213
"Bens Indls / Mat Transporte" "2009" 1.007 0.113045038551766 0.968674937946391 50 0.975455662512016
"Bens Indls / Mat Transporte" "2009" 0.701 0.199385304816909 1.32451251891527 50 0.928483275759604
"Bens Indls / Mat Transporte" "2009" 0.405 0.203038551333325 2.04995846839178 50 0.830233179698671
"Bens Indls / Mat Transporte" "2009" 0.868999999999999 0.637304935063158 1.09009244480639 50 0.947290334536752
"Cons N Cíclico / Bebidas" "2009" 1.301 0.0730068345878763 0.917329748299986 50 1.19344600253828
"Cons N Cíclico / Bebidas" "2009" 1.451 0.290656092430781 0.623002973744009 49 0.903977314902557
"Cons N Cíclico / Bebidas" "2009" 2.164 0.483162313620761 0.379472852745808 46 0.821179253341929
"Cons N Cíclico / Bebidas" "2009" 1.414 0.550615149704646 0.594549981913728 50 0.840693674426011
"Cons N Cíclico / Bebidas" "2009" 1.759 0.548774764621975 0.487175924646851 36 0.856942451453811
"Cons N Cíclico / Bebidas" "2009" 1.323 0.426547880155616 0.691033944693905 41 0.914237908830036
"Cons N Cíclico / Bebidas" "2009" 1.124 0.509545771702974 0.757803962319878 50 0.851771653647543
"Cons N Cíclico / Bebidas" "2009" 1.323 0.560974486767163 0.700973903903059 50 0.927388474863747
"Cons N Cíclico / Fumo" "2009" 1.074 0.35431219142961 0.928984178781909 50 0.99772900801177
"Cons N Cíclico / Fumo" "2009" 1.056 0.330841198945726 0.904299880675767 44 0.95494067399361
"Cons N Cíclico / Fumo" "2009" 1.888 0.148372904719827 0.509465194356295 45 0.961870286944685
"Cons N Cíclico / Fumo" "2009" 1.134 0.331273526541724 1.04534157110966 50 1.18541734163835
"Cons N Cíclico / Fumo" "2009" 1.21 0.230541837066589 0.745175815846637 38 0.901662737174431
"Cons N Cíclico / Fumo" "2009" 1.244 0.193986263498337 0.718584255432249 50 0.893918813757718
"Cons N Cíclico / Fumo" "2009" 0.933999999999999 0.206703676458669 1.16377388726831 50 1.0869648107086
"Cons N Cíclico / Fumo" "2009" 1.148 0.565006899591211 0.782796082064955 50 0.898649902210568
"Cons N Cíclico / Pr Pessoal Limp" "2009" 0.958999999999999 0.119531017638819 1.0345789648614 50 0.992161227302082
"Cons N Cíclico / Pr Pessoal Limp" "2009" 1.324 0.139374842269494 0.751039592787317 44 0.994376420850408
"Cons N Cíclico / Pr Pessoal Limp" "2009" 1.487 0.0991964788083024 0.62331442812607 37 0.926868554623466
"Cons N Cíclico / Pr Pessoal Limp" "2009" 0.936999999999999 0.500742566316799 1.05570318682479 50 0.989193886054827
"Cons N Cíclico / Pr Pessoal Limp" "2009" 0.825999999999999 0.226448806391014 1.14053552940825 50 0.942082347291213
"Cons N Cíclico / Pr Pessoal Limp" "2009" 0.5 0.185688971549554 1.66826837661895 50 0.834134188309475
"Cons N Cíclico / Pr Pessoal Limp" "2009" 0.761999999999999 0.375274729527709 1.24774340633032 50 0.950780475623703
"Cons N Cíclico / Pr Pessoal Limp" "2009" 0.643 0.212436850640061 1.45639615344249 50 0.936462726663521
"Consumo Cíclico / Comércio" "2009" 1.222 0.0945691439762852 0.832405587679735 44 1.01719962814464
"Consumo Cíclico / Comércio" "2009" 0.976999999999999 0.117972217896532 1.07843872704631 50 1.05363463632424
"Consumo Cíclico / Comércio" "2009" 1.293 0.197356236196503 0.779173674497647 50 1.00747156112546
"Consumo Cíclico / Comércio" "2009" 1.032 0.126927055730765 0.90505599015211 50 0.934017781836978
"Consumo Cíclico / Comércio" "2009" 0.874999999999999 0.108507344258785 1.07033116763174 50 0.936539771677771
"Consumo Cíclico / Comércio" "2009" 0.575 0.12269122479079 1.4916913676901 50 0.857722536421807
"Consumo Cíclico / Comércio" "2009" 0.621 0.227386220905481 1.50371863697049 50 0.933809273558674
"Consumo Cíclico / Comércio" "2009" 0.719999999999999 0.0665865898010771 1.33637072686804 50 0.962186923344987
"Consumo Cíclico / Tecid Vest Calç" "2009" 2.21 0.129034123979447 0.398168270912215 23 0.879951878715995
"Consumo Cíclico / Tecid Vest Calç" "2009" 1.4 0.105050093696815 0.728076522925684 50 1.01930713209596
"Consumo Cíclico / Tecid Vest Calç" "2009" 1.502 0.0995989392359843 0.690152780143957 50 1.03660947577622
"Consumo Cíclico / Tecid Vest Calç" "2009" 1.045 0.0951870636718772 0.954620202082297 50 0.997578111176
"Consumo Cíclico / Tecid Vest Calç" "2009" 0.963999999999999 0.271820263083752 1.19652262297184 50 1.15344780854485
"Consumo Cíclico / Tecid Vest Calç" "2009" 0.940999999999999 0.143245091853207 0.883389135253573 46 0.831269176273611
"Consumo Cíclico / Tecid Vest Calç" "2009" 0.906999999999999 0.0483949853172652 1.01890483473563 50 0.924146685105215
"Consumo Cíclico / Tecid Vest Calç" "2009" 1.193 0.149676398794625 0.716582372860353 50 0.854882770822401
"Mats Básicos / Mineração" "2009" 1.301 0.227969985212365 0.758535595269751 44 0.986854809445946
"Mats Básicos / Mineração" "2009" 0.848999999999999 0.146796843142462 1.16458913930137 50 0.988736179266862
"Mats Básicos / Mineração" "2009" 1.41 0.361301965624199 0.709644126271812 48 1.00059821804325
"Mats Básicos / Mineração" "2009" 1.294 0.0609480933025471 0.827363339838961 50 1.07060816175162
"Mats Básicos / Mineração" "2009" 1.027 0.118865557391797 0.954386596580974 50 0.98015503468866
"Mats Básicos / Mineração" "2009" 0.902999999999999 0.107758783233502 1.17069652557548 50 1.05713896259466
"Mats Básicos / Mineração" "2009" 0.593 0.101745738842521 1.62605891020391 50 0.964252933750919
"Mats Básicos / Mineração" "2009" 0.417 0.332242361808926 1.75038367581684 50 0.729909992815622
"Mats Básicos / Químicos" "2009" 0.917999999999999 0.0424586343320735 1.06436889893002 50 0.977090649217757
"Mats Básicos / Químicos" "2009" 0.788999999999999 0.0996661991400088 1.13151834450411 50 0.892767973813742
"Mats Básicos / Químicos" "2009" 0.945999999999999 0.205199986029614 1.01505205919476 50 0.960239247998242
"Mats Básicos / Químicos" "2009" 0.824999999999999 0.0870268079447821 1.1824117493217 50 0.975489693190401
"Mats Básicos / Químicos" "2009" 0.689 0.328347439953842 1.17747103872307 50 0.811277545680195
"Mats Básicos / Químicos" "2009" 0.435999999999999 0.273684966091226 1.80917443923297 50 0.788800055505573
"Mats Básicos / Químicos" "2009" 0.679 0.19597156234338 1.36465478233107 50 0.926600597202797
"Mats Básicos / Químicos" "2009" 0.676 0.148726994254147 1.2185079407714 50 0.823711367961466
"Mats Básicos / Sid Metalurgia" "2009" 1.385 0.171167592013663 0.744886794150196 45 1.03166820989802
"Mats Básicos / Sid Metalurgia" "2009" 0.688 0.30777905124711 1.35621060810629 50 0.933072898377127
"Mats Básicos / Sid Metalurgia" "2009" 1.271 0.0957700628635421 0.778422437899921 47 0.9893749185708
"Mats Básicos / Sid Metalurgia" "2009" 0.983999999999999 0.191161447742943 1.01830832371995 50 1.00201539054043
"Mats Básicos / Sid Metalurgia" "2009" 0.762999999999999 0.0921674715322523 1.15191549680215 50 0.878911524060039
"Mats Básicos / Sid Metalurgia" "2009" 0.623 0.172693692675208 1.39437984631002 50 0.868698644251143
"Mats Básicos / Sid Metalurgia" "2009" 0.474 0.191999704550329 1.81520305228094 50 0.860406246781166
"Mats Básicos / Sid Metalurgia" "2009" 0.47 0.269423874934171 1.66670917297083 50 0.78335331129629
"Petróleo, Gás e Biocombustíveis" "2009" 1.214 0.206985571216063 0.808221950819839 45 0.981181448295285
"Petróleo, Gás e Biocombustíveis" "2009" 0.936999999999999 0.185329704382921 0.988633666915657 50 0.92634974589997
"Petróleo, Gás e Biocombustíveis" "2009" 1.37 0.355394008703708 0.681011536501739 50 0.932985805007382
"Petróleo, Gás e Biocombustíveis" "2009" 0.910999999999999 0.180102023083863 1.01615392095521 50 0.925716221990195
"Petróleo, Gás e Biocombustíveis" "2009" 0.786999999999999 0.285888826643397 1.14779042596827 50 0.903311065237027
"Petróleo, Gás e Biocombustíveis" "2009" 0.852999999999999 0.0561938905509544 1.16219420862242 50 0.991351659954923
"Petróleo, Gás e Biocombustíveis" "2009" 0.624 0.082813149296098 1.52707438436416 50 0.952894415843236
"Petróleo, Gás e Biocombustíveis" "2009" 0.564 0.162389040674113 1.67916602091435 50 0.947049635795693
"Telecomunicação / Telefonia Fixa" "2009" 0.721999999999999 0.204462183468662 1.27337992889597 50 0.919380308662889
"Telecomunicação / Telefonia Fixa" "2009" 0.717999999999999 0.667502814792923 1.38835972777635 50 0.996842284543418
"Telecomunicação / Telefonia Fixa" "2009" 0.943999999999999 0.170649133763759 0.996095757013444 50 0.94031439462069
"Telecomunicação / Telefonia Fixa" "2009" 0.856999999999999 0.238504008181589 1.10790172544863 50 0.949471778709475
"Telecomunicação / Telefonia Fixa" "2009" 0.785999999999999 0.702436206151222 1.15758655300837 50 0.909863030664578
"Telecomunicação / Telefonia Fixa" "2009" 0.431999999999999 0.389824621796234 1.76484408261273 50 0.762412643688698
"Telecomunicação / Telefonia Fixa" "2009" 0.412 0.189352303258819 1.89412214958084 50 0.780378325627306
"Telecomunicação / Telefonia Fixa" "2009" 0.422 0.264759731446724 1.69284957110322 50 0.714382519005559
"Telecomunicação / Telefonia Móvel" "2009" 0.739999999999999 0.210415888793094 1.17840518618536 50 0.872019837777165
"Telecomunicação / Telefonia Móvel" "2009" 0.795999999999999 0.143497627938555 1.2916126974605 50 1.02812370717856
"Telecomunicação / Telefonia Móvel" "2009" 1.145 0.149300762681813 0.797055779657963 50 0.912628867708368
"Telecomunicação / Telefonia Móvel" "2009" 0.835999999999999 0.253951607378723 1.02618032832132 50 0.857886754476622
"Telecomunicação / Telefonia Móvel" "2009" 0.974999999999999 0.348126227898618 1.0498252836882 50 1.02357965159599
"Telecomunicação / Telefonia Móvel" "2009" 0.408 0.140581904887791 1.71311459487594 50 0.698950754709384
"Telecomunicação / Telefonia Móvel" "2009" 0.675 0.576057173930636 1.17758927632703 50 0.794872761520745
"Telecomunicação / Telefonia Móvel" "2009" 0.525 0.528328389810416 1.47513750686305 50 0.774447191103101
"Utilidade Públ / Água Saneamento" "2009" 1.175 0.0387405121245123 0.806663317034756 50 0.947829397515838
"Utilidade Públ / Água Saneamento" "2009" 0.996999999999999 0.175456103482548 0.85213958669485 48 0.849583167934765
"Utilidade Públ / Água Saneamento" "2009" 1.149 0.113954854362953 0.789158129947762 48 0.906742691309979
"Utilidade Públ / Água Saneamento" "2009" 0.976999999999999 0.154128429368204 0.997944105176227 50 0.974991390757173
"Utilidade Públ / Água Saneamento" "2009" 0.623 0.121106862265504 1.43297495132835 50 0.892743394677562
"Utilidade Públ / Água Saneamento" "2009" 0.709999999999999 0.0695344830212827 1.38142508406401 50 0.980811809685446
"Utilidade Públ / Água Saneamento" "2009" 0.535 0.13390012593618 1.36428468243088 50 0.729892305100521
"Utilidade Públ / Água Saneamento" "2009" 0.526 0.138565576535107 1.53407833312876 50 0.806925203225728
"Bens Indls / Mat Transporte" "2010" 1.225 0.143437431431729 0.76154833532184 38 0.932896710769254
"Bens Indls / Mat Transporte" "2010" 1.05 0.121175259344622 0.843142849087502 42 0.885299991541877
"Bens Indls / Mat Transporte" "2010" 0.924999999999999 0.106377232192709 1.46046983747326 50 1.35093459966276
"Bens Indls / Mat Transporte" "2010" 0.992999999999999 0.197911244918655 1.01684944612809 50 1.00973150000519
"Bens Indls / Mat Transporte" "2010" 0.997999999999999 0.37446018226267 0.900498977161664 50 0.89869797920734
"Bens Indls / Mat Transporte" "2010" 1.272 0.263869205799762 0.733844259135965 36 0.933449897620947
"Bens Indls / Mat Transporte" "2010" 1.631 0.130444333555423 0.616569932682907 44 1.00562556020582
"Bens Indls / Mat Transporte" "2010" 0.995999999999999 0.139386741908677 1.00736810361076 50 1.00333863119632
"Cons N Cíclico / Bebidas" "2010" 0.946999999999999 0.205103135402071 0.904256700739304 50 0.85633109560012
"Cons N Cíclico / Bebidas" "2010" 0.726999999999999 0.137934713179056 1.17181135900831 50 0.85190685799904
"Cons N Cíclico / Bebidas" "2010" 0.658 0.863328580503656 1.31589346985879 50 0.865857903167084
"Cons N Cíclico / Bebidas" "2010" 1.24 0.280932064678942 0.740004259742271 40 0.917605282080416
"Cons N Cíclico / Bebidas" "2010" 0.719999999999999 0.234466668378525 1.40899654899382 50 1.01447751527555
"Cons N Cíclico / Bebidas" "2010" 0.894999999999999 0.548542577830393 1.06725225472711 50 0.955190767980762
"Cons N Cíclico / Bebidas" "2010" 1.191 0.486634777909803 0.823894042165266 50 0.981257804218832
"Cons N Cíclico / Bebidas" "2010" 0.752999999999999 0.202717228822353 1.21605810964077 50 0.915691756559499
"Cons N Cíclico / Fumo" "2010" 1.305 0.188679215081957 0.759501947698698 50 0.991150041746801
"Cons N Cíclico / Fumo" "2010" 0.904999999999999 0.525565910786263 0.968544682386016 45 0.876532937559343
"Cons N Cíclico / Fumo" "2010" 0.779999999999999 0.680014404223006 1.07952105387607 50 0.842026422023334
"Cons N Cíclico / Fumo" "2010" 0.855999999999999 0.136046275614513 1.22047811349587 50 1.04472926515246
"Cons N Cíclico / Fumo" "2010" 1.104 0.110306291515445 0.958394742921894 50 1.05806779618577
"Cons N Cíclico / Fumo" "2010" 1.052 0.319982544323455 0.810937925925166 40 0.853106698073275
"Cons N Cíclico / Fumo" "2010" 0.899999999999999 0.330824821293263 1.27075478737818 50 1.14367930864036
"Cons N Cíclico / Fumo" "2010" 0.659 0.0448419302823053 1.36040400177563 50 0.89650623717014
"Cons N Cíclico / Pr Pessoal Limp" "2010" 0.666 0.214840858327779 1.27887712146365 50 0.851732162894791
"Cons N Cíclico / Pr Pessoal Limp" "2010" 0.636 0.074692289948332 1.28326532014334 50 0.816156743611164
"Cons N Cíclico / Pr Pessoal Limp" "2010" 0.984999999999999 0.0478211624463602 0.972772958385454 50 0.958181364009671
"Cons N Cíclico / Pr Pessoal Limp" "2010" 0.484 0.206211595845962 1.60587245060502 50 0.77724226609283
"Cons N Cíclico / Pr Pessoal Limp" "2010" 0.664 0.188173416511001 1.30107525087004 50 0.863913966577707
"Cons N Cíclico / Pr Pessoal Limp" "2010" 0.739999999999999 0.234816304488528 1.20921497318208 50 0.894819080154738
"Cons N Cíclico / Pr Pessoal Limp" "2010" 1.056 0.341034281460513 0.926868473269225 50 0.978773107772302
"Cons N Cíclico / Pr Pessoal Limp" "2010" 0.531 0.187181886955277 1.68472352138872 50 0.89458818985741
"Consumo Cíclico / Comércio" "2010" 0.767999999999999 0.0715069243522856 1.19515998360831 50 0.917882867411181
"Consumo Cíclico / Comércio" "2010" 0.803999999999999 0.0595091838034255 1.15381813114923 50 0.92766977744398
"Consumo Cíclico / Comércio" "2010" 1.027 0.258589603453395 0.942054887344545 50 0.967490369302848
"Consumo Cíclico / Comércio" "2010" 0.549 0.078622448472113 1.57208499404463 50 0.863074661730502
"Consumo Cíclico / Comércio" "2010" 0.557 0.229681738793831 1.58960956172828 50 0.885412525882652
"Consumo Cíclico / Comércio" "2010" 0.499 0.722197463350597 1.70220123113767 50 0.849398414337697
"Consumo Cíclico / Comércio" "2010" 0.782999999999999 0.0906783290871007 1.15601534548581 50 0.905160015515388
"Consumo Cíclico / Comércio" "2010" 0.856999999999999 0.287282882023085 1.22695956719637 50 1.05150434908729
"Consumo Cíclico / Tecid Vest Calç" "2010" 4.218 0.0926608179172207 0.233484751139315 14 0.984838680305631
"Consumo Cíclico / Tecid Vest Calç" "2010" 5.083 0.014601034671307 0.698753492325311 50 3.55176400148956
"Consumo Cíclico / Tecid Vest Calç" "2010" 3.14 0.0360924608774384 0.314464499151918 16 0.987418527337023
"Consumo Cíclico / Tecid Vest Calç" "2010" 3.745 0.0585926387790284 0.266446297469733 18 0.99784138402415
"Consumo Cíclico / Tecid Vest Calç" "2010" 4.413 0.0520593163331654 0.259766740686822 31 1.14635062665095
"Consumo Cíclico / Tecid Vest Calç" "2010" 3.529 0.0581281536649263 0.291992328626789 25 1.03044092772394
"Consumo Cíclico / Tecid Vest Calç" "2010" 7.916 0.024768520785378 0.126815160809323 13 1.0038688129666
"Consumo Cíclico / Tecid Vest Calç" "2010" 3.089 0.123105037263809 0.285354848095306 14 0.8814611257664
"Mats Básicos / Mineração" "2010" 1.093 0.0794222717538053 0.879237251205133 47 0.96100631556721
"Mats Básicos / Mineração" "2010" 1.252 0.17459565522957 0.766704076998717 45 0.959913504402394
"Mats Básicos / Mineração" "2010" 0.808999999999999 0.0774489575696341 1.17110221224247 50 0.947421689704157
"Mats Básicos / Mineração" "2010" 1.193 0.0240534688876276 0.936503531643423 50 1.1172487132506
"Mats Básicos / Mineração" "2010" 0.592 0.484801969898678 1.68049791469637 50 0.994854765500251
"Mats Básicos / Mineração" "2010" 0.657 0.0521413436220761 1.42392002677771 50 0.935515457592955
"Mats Básicos / Mineração" "2010" 1.327 0.188638368529856 0.820942757188805 50 1.08939103878954
"Mats Básicos / Mineração" "2010" 0.857999999999999 0.114492492225722 1.14398828875523 50 0.981541951751986
"Mats Básicos / Químicos" "2010" 1.419 0.253293331512984 0.672545824374306 50 0.95434252478714
"Mats Básicos / Químicos" "2010" 1.423 0.0824622781681165 0.640594472948177 46 0.911565935005256
"Mats Básicos / Químicos" "2010" 0.979999999999999 0.140045253472808 1.39150702911625 50 1.36367688853392
"Mats Básicos / Químicos" "2010" 1.725 0.0930165287291489 0.633943919230672 36 1.09355326067291
