"setores" "faixa_temporal_por_setores" "coeficiente_B" "sse" "volatilidade" "tamanho_serie" "b_volatilidade"
"Bens Indls / Mat Transporte" "2008" 0.882999999999999 0.0131554332243822 1.11716927284731 50 0.986460467924174
"Cons N Cíclico / Bebidas" "2008" 1.531 0.316724807009284 0.587308032951627 50 0.899168598448941
"Cons N Cíclico / Fumo" "2008" 0.815999999999999 0.136785693759786 1.08939539052248 50 0.888946638666343
"Cons N Cíclico / Pr Pessoal Limp" "2008" 0.608 0.136555783112634 1.39724453739138 50 0.849524678733959
"Consumo Cíclico / Comércio" "2008" 0.877999999999999 0.0919923808050836 1.13079658749674 50 0.992839403822137
"Consumo Cíclico / Tecid Vest Calç" "2008" 0.942999999999999 0.0309209911991317 0.998318240861362 50 0.941414101132263
"Mats Básicos / Mineração" "2008" 0.938999999999999 0.0117443003298751 1.05937216766846 50 0.994750465440683
"Mats Básicos / Químicos" "2008" 0.905999999999999 0.0653790891461811 1.07676842817695 50 0.975552195928316
"Mats Básicos / Sid Metalurgia" "2008" 0.956999999999999 0.0146008461397454 1.02637098668259 50 0.982237034255238
"Petróleo, Gás e Biocombustíveis" "2008" 0.839999999999999 0.0173314831001791 1.15223113008697 50 0.967874149273054
"Telecomunicação / Telefonia Fixa" "2008" 0.778999999999999 0.0293270244239573 1.21047998321137 50 0.942963906921656
"Telecomunicação / Telefonia Móvel" "2008" 0.992999999999999 0.0114535603023788 0.984799795626442 50 0.977906197057056
"Utilidade Públ / Água Saneamento" "2008" 0.901999999999999 0.0158802370825914 1.10593589800356 50 0.99755417999921
"Bens Indls / Mat Transporte" "2009" 1.121 0.0478180614173222 0.857754771621746 50 0.961543098987977
"Cons N Cíclico / Bebidas" "2009" 1.404 0.174834069277197 0.615427571007381 50 0.864060309694363
"Cons N Cíclico / Fumo" "2009" 1.149 0.14083479590991 0.808641816033753 50 0.929129446622782
"Cons N Cíclico / Pr Pessoal Limp" "2009" 0.888999999999999 0.0322934128063981 1.04557334643779 50 0.929514704983194
"Consumo Cíclico / Comércio" "2009" 0.899999999999999 0.0109034244405782 1.02618275244961 50 0.923564477204648
"Consumo Cíclico / Tecid Vest Calç" "2009" 1.185 0.0216067367364762 0.808488255714927 50 0.958058583022188
"Mats Básicos / Mineração" "2009" 1.047 0.0776165303799034 0.930869220473058 50 0.974620073835292
"Mats Básicos / Químicos" "2009" 0.704 0.0386204041351017 1.2299994216511 50 0.865919592842374
"Mats Básicos / Sid Metalurgia" "2009" 0.847999999999999 0.0474746370988513 1.07402058449809 50 0.910769455654379
"Petróleo, Gás e Biocombustíveis" "2009" 0.930999999999999 0.0640713693214728 0.967334284963855 50 0.900588219301348
"Telecomunicação / Telefonia Fixa" "2009" 0.681 0.141471932263144 1.28136129579258 50 0.872607042434747
"Telecomunicação / Telefonia Móvel" "2009" 0.735999999999999 0.0513625990993617 1.17603231169821 50 0.865559781409881
"Utilidade Públ / Água Saneamento" "2009" 0.852999999999999 0.0247282280947576 1.04338419570766 50 0.890006718938633
"Bens Indls / Mat Transporte" "2010" 1.038 0.109972626675126 0.95272561738472 50 0.988929190845339
"Cons N Cíclico / Bebidas" "2010" 0.802999999999999 0.177725258135254 1.10136909884493 50 0.884399386372478
"Cons N Cíclico / Fumo" "2010" 0.928999999999999 0.166920535602826 0.966229744383951 50 0.89762743253269
"Cons N Cíclico / Pr Pessoal Limp" "2010" 0.649 0.0704443268534319 1.27517967910826 50 0.827591611741261
"Consumo Cíclico / Comércio" "2010" 0.645 0.0959227041638756 1.35915479816878 50 0.876654844818863
"Consumo Cíclico / Tecid Vest Calç" "2010" 3.674 0.0227354289752877 0.344151351566648 50 1.26441206565586
"Mats Básicos / Mineração" "2010" 0.838999999999999 0.0149213273195764 1.1429941689273 50 0.958972107730004
"Mats Básicos / Químicos" "2010" 1.221 0.0785771943338793 0.816919891574083 50 0.997459187611955
"Mats Básicos / Sid Metalurgia" "2010" 0.569 0.251038675785539 1.44945180774592 50 0.824738078607428
"Petróleo, Gás e Biocombustíveis" "2010" 0.679 0.0751724692764222 1.30289242771506 50 0.884663958418526
"Telecomunicação / Telefonia Fixa" "2010" 0.751999999999999 0.0869032270394138 1.21979489430724 50 0.917285760519043
"Telecomunicação / Telefonia Móvel" "2010" 0.727999999999999 0.0997585817086646 1.17337247166855 50 0.854215159374703
"Utilidade Públ / Água Saneamento" "2010" 0.841999999999999 0.055526377957189 1.10723813283545 50 0.932294507847448
"Bens Indls / Mat Transporte" "2012" 0.820999999999999 0.0205497212927163 1.12683087608022 50 0.925128149261859
"Cons N Cíclico / Bebidas" "2012" 0.908999999999999 0.0404387404517593 1.05216015837818 50 0.956413583965765
