"setores" "faixa_temporal_por_setores" "coeficiente_B" "sse" "volatilidade" "tamanho_serie" "b_volatilidade"
"Petróleo, Gás e Biocombustíveis" "2010" 0.704 0.0531107597882155 1.24864359766817 50 0.879045092758392
"Petróleo, Gás e Biocombustíveis" "2010" 0.812999999999999 0.117031684093325 1.16696244320247 50 0.948740466323607
"Telecomunicação / Telefonia Fixa" "2010" 0.841999999999999 0.0681815834212847 1.13084673360504 50 0.952172949695443
"Telecomunicação / Telefonia Fixa" "2010" 0.839999999999999 0.0482093546045176 1.11978019534943 50 0.94061536409352
"Telecomunicação / Telefonia Móvel" "2010" 0.744999999999999 0.117556382323561 1.11420173233309 50 0.830080290588151
"Telecomunicação / Telefonia Móvel" "2010" 0.710999999999999 0.0946638387982402 1.2652172691402 50 0.899569478358681
"Utilidade Públ / Água Saneamento" "2010" 0.836999999999999 0.060910104917777 1.14049294121444 50 0.954592591796485
"Utilidade Públ / Água Saneamento" "2010" 0.913999999999999 0.101041240300549 1.00264932281178 50 0.916421481049966
"Bens Indls / Mat Transporte" "2011" 1.169 0.060895786322544 0.86416681825756 50 1.01021101054309
"Cons N Cíclico / Bebidas" "2011" 1.854 0.108961195075248 0.607692494251725 50 1.1266618843427
"Cons N Cíclico / Fumo" "2011" 1.048 0.0733633741218935 0.920640064909087 50 0.964830788024723
"Cons N Cíclico / Pr Pessoal Limp" "2011" 0.777999999999999 0.0587825673091488 1.19526385831049 50 0.92991528176556
"Consumo Cíclico / Comércio" "2011" 0.63 0.189445273604239 1.37026849606876 50 0.863269152523319
"Consumo Cíclico / Tecid Vest Calç" "2011" 0.943999999999999 0.055706819875884 1.01355788131687 50 0.956798639963124
"Mats Básicos / Mineração" "2011" 1.037 0.0422132244974253 0.968096287971444 50 1.00391585062639
"Mats Básicos / Químicos" "2011" 1.034 0.0856102791537315 0.97038475177081 50 1.00337783333102
"Mats Básicos / Sid Metalurgia" "2011" 0.742999999999999 0.129369569128038 1.22224456801095 50 0.908127714032135
"Petróleo, Gás e Biocombustíveis" "2011" 1.013 0.0412249510793361 0.981524711163836 50 0.994284532408966
"Telecomunicação / Telefonia Fixa" "2011" 1.09 0.140648740941426 0.913565252273683 50 0.995786124978315
"Telecomunicação / Telefonia Móvel" "2011" 1.452 0.0667159906976505 0.731085742166401 50 1.06153649762561
"Utilidade Públ / Água Saneamento" "2011" 0.636 0.142376784657133 1.3527536526867 50 0.860351323108741
"Bens Indls / Mat Transporte" "2012" 0.829999999999999 0.0178989437547183 1.13308723823793 50 0.940462407737481
"Cons N Cíclico / Bebidas" "2012" 0.946999999999999 0.0562153785717635 1.02626199296994 50 0.971870107342532
"Cons N Cíclico / Fumo" "2012" 0.721999999999999 0.133437348704963 1.2743368332151 50 0.920071193581301
"Cons N Cíclico / Pr Pessoal Limp" "2012" 0.758999999999999 0.0117069118387839 1.18295128231882 50 0.897860023279983
"Consumo Cíclico / Comércio" "2012" 0.771999999999999 0.0820592105504976 1.18892498678723 50 0.91785008979974
"Consumo Cíclico / Tecid Vest Calç" "2012" 0.803999999999999 0.105735363917297 1.16683092975902 50 0.938132067526251
"Mats Básicos / Mineração" "2012" 0.865999999999999 0.0335338244156169 1.10315499959771 50 0.955332229651616
"Mats Básicos / Químicos" "2012" 0.767999999999999 0.0384516906582297 1.18798981729266 50 0.912376179680762
"Mats Básicos / Sid Metalurgia" "2012" 0.820999999999999 0.0435969293142479 1.1778357448896 50 0.96700314655436
"Petróleo, Gás e Biocombustíveis" "2012" 0.867999999999999 0.0626587872851357 1.11344638793012 50 0.966471464723343
"Telecomunicação / Telefonia Fixa" "2012" 0.792999999999999 0.070409378066324 1.18484229307681 50 0.939579938409909
"Telecomunicação / Telefonia Móvel" "2012" 0.843999999999999 0.0391315669741536 1.14860489604507 50 0.969422532262038
"Utilidade Públ / Água Saneamento" "2012" 0.984999999999999 0.122678844287721 0.954306552281936 50 0.939991953997706
"Bens Indls / Mat Transporte" "2013" 0.796999999999999 0.0605030863554518 1.15600158248809 50 0.921333261243007
"Cons N Cíclico / Bebidas" "2013" 0.861999999999999 0.240604752146411 1.07557445889415 50 0.927145183566756
"Cons N Cíclico / Fumo" "2013" 0.649 0.0435923586046456 1.3308311634154 50 0.863709425056595
"Cons N Cíclico / Pr Pessoal Limp" "2013" 0.729999999999999 0.025066305135813 1.20763901283586 50 0.881576479370177
"Consumo Cíclico / Comércio" "2013" 0.644 0.0887486984008965 1.37993509119601 50 0.88867819873023
"Consumo Cíclico / Tecid Vest Calç" "2013" 0.835999999999999 0.0697841180278591 1.15846237967303 50 0.968474549406652
"Mats Básicos / Mineração" "2013" 0.844999999999999 0.119301760493468 1.0560672227939 50 0.892376803260844
"Mats Básicos / Químicos" "2013" 0.936999999999999 0.123053019573524 1.00208700421934 50 0.93895552295352
"Mats Básicos / Sid Metalurgia" "2013" 0.794999999999999 0.067653826806512 1.15956581973598 50 0.921854826690103
"Petróleo, Gás e Biocombustíveis" "2013" 0.971999999999999 0.0933137795517999 1.02864266371218 50 0.999840669128238
"Telecomunicação / Telefonia Fixa" "2013" 0.623 0.0461466927569758 1.36711045694211 50 0.851709814674935
"Telecomunicação / Telefonia Móvel" "2013" 0.728999999999999 0.0119103524331046 1.2744202620939 50 0.929052371066452
"Utilidade Públ / Água Saneamento" "2013" 0.823999999999999 0.13868285617131 1.08512860032393 50 0.894145966666917
"Bens Indls / Mat Transporte" "2014" 0.585 0.0828962281065456 1.37767197009789 50 0.805938102507266
"Cons N Cíclico / Bebidas" "2014" 0.800999999999999 0.0864960682306724 1.13422900633827 50 0.908517434076953
"Cons N Cíclico / Fumo" "2014" 0.788999999999999 0.0134378649268817 1.12836213575316 50 0.890277725109242
"Cons N Cíclico / Pr Pessoal Limp" "2014" 0.674 0.067782183363365 1.29638710724971 50 0.873764910286305
"Consumo Cíclico / Comércio" "2014" 0.702 0.0655863547359031 1.26724074483869 50 0.88960300287676
"Consumo Cíclico / Tecid Vest Calç" "2014" 0.749999999999999 0.138134334036631 1.24145653103901 50 0.931092398279256
"Mats Básicos / Mineração" "2014" 0.713999999999999 0.0331599533008874 1.24961639517036 50 0.892226106151636
"Mats Básicos / Químicos" "2014" 0.830999999999999 0.0528699762712595 1.10443037249015 50 0.917781639539314
"Mats Básicos / Sid Metalurgia" "2014" 0.735999999999999 0.0964473429174341 1.23594472685641 50 0.909655318966317
"Petróleo, Gás e Biocombustíveis" "2014" 0.679 0.146680328240039 1.2807352905123 50 0.869619262257852
"Telecomunicação / Telefonia Fixa" "2014" 0.647 0.122697290738337 1.35230077234866 50 0.874938599709583
"Telecomunicação / Telefonia Móvel" "2014" 0.837999999999999 0.0901834422669425 1.11730981841394 50 0.936305627830881
"Utilidade Públ / Água Saneamento" "2014" 0.778999999999999 0.0574760059589479 1.16267260223985 50 0.905721957144842
