"acao" "coeficiente_B" "sse" "volatilidade" "ano" "b_volatilidade"
"TIMP3.SA" 1.322 0.190606654984639 0.644721209715705 2008 0.852321439244162
"TIMP3.SA" 1.2 0.168812273418416 0.782854080354311 2008 0.939424896425173
"TIMP3.SA" 1.461 0.112036139213151 0.665570405708399 2008 0.972398362739971
"TIMP3.SA" 1.757 0.060607693757768 0.697353697118158 2008 1.2252504458366
"TIMP3.SA" 1.308 0.120763728884139 0.788214071201613 2008 1.03098400513171
"TIMP3.SA" 1.585 0.0323382835627795 0.670351022822473 2008 1.06250637117362
"TIMP3.SA" 0.831999999999999 0.0735272268855205 1.12368467512057 2008 0.934905649700313
"TIMP3.SA" 1.562 0.0530920604472992 0.603766713053701 2008 0.943083605789881
"TIMP3.SA" 1.532 0.282927168970988 0.634003053605857 2008 0.971292678124173
"TIMP3.SA" 2.183 0.110329062679705 0.431498796007984 2008 0.941961871685429
"TIMP3.SA" 1.478 0.162520483553971 0.895002817813669 2008 1.3228141647286
"TIMP3.SA" 1.483 0.107317663735366 0.690255195520302 2008 1.02364845495661
"TIMP3.SA" 0.852999999999999 0.0432545685199218 1.16439509743148 2008 0.993229018109051
"TIMP3.SA" 1.134 0.0929176220031272 0.940325309784043 2008 1.0663289012951
"TIMP3.SA" 1.298 0.193444483057397 0.757694460675817 2008 0.983487409957211
"TIMP3.SA" 1.156 0.161060654627642 0.75787559453175 2008 0.876104187278703
"TIMP3.SA" 1.414 0.322338899667381 0.68356323074176 2008 0.966558408268849
"TIMP3.SA" 1.7 0.189885024053417 0.507237689798621 2008 0.862304072657656
"TIMP3.SA" 1.548 0.0646908857731232 0.836752279282274 2008 1.29529252832896
"TIMP3.SA" 1.344 0.0734234467515198 0.924992979888178 2008 1.24319056496971
"TIMP3.SA" 1.422 0.175985850873861 0.651610760796141 2008 0.926590501852112
"TIMP3.SA" 1.052 0.0882137065984254 0.763748028757643 2008 0.80346292625304
"TIMP3.SA" 1.339 0.164902933525122 0.653586838804736 2008 0.875152777159542
"TIMP3.SA" 1.275 0.199416030692845 0.713122744757562 2008 0.909231499565891
"TIMP3.SA" 1.503 0.175706503385051 0.679168350856336 2008 1.02079003133707
"TIMP3.SA" 1.251 0.11505123707041 0.701087247879752 2008 0.87706014709757
"TIMP3.SA" 1.061 0.167369626807181 0.951403268605158 2008 1.00943886799007
"TIMP3.SA" 1.773 0.0817587401898551 0.50541419006254 2008 0.896099358980883
"TIMP3.SA" 1.034 0.166547437217375 0.897247268904856 2008 0.927753676047621
"TIMP3.SA" 1.01 0.13532555774388 0.896228833137948 2008 0.905191121469327
"TIMP3.SA" 0.939999999999999 0.0982571600617179 1.07133315268623 2008 1.00705316352506
"TIMP3.SA" 1.029 0.257854203412511 0.835521981469113 2008 0.859752118931717
"TIMP3.SA" 1.363 0.13116371684786 0.716519966181447 2008 0.976616713905312
"TIMP3.SA" 1.194 0.188958232411731 0.741143823887253 2008 0.88492572572138
"TIMP3.SA" 0.928999999999999 0.151671208010312 0.99476199033785 2008 0.924133889023862
"TIMP3.SA" 0.607 0.170470524638997 1.27755622340619 2008 0.775476627607557
"TIMP3.SA" 0.871999999999999 0.689970556486961 1.00271029223556 2008 0.874363374829407
"TIMP3.SA" 0.613 0.124774942546131 1.2822549265554 2008 0.78602226997846
"TIMP3.SA" 0.381 0.0242681026451275 2.13014414133837 2008 0.811584917849919
"TIMP3.SA" 0.317 0.0499005704167202 2.7886238087268 2008 0.883993747366396
"TIMP3.SA" 0.69 0.174571080769128 1.29845588642934 2008 0.895934561636245
"TIMP3.SA" 0.739999999999999 0.312948279435511 1.1828075725545 2008 0.875277603690329
"TIMP3.SA" 1.55 0.0996998813950537 0.74439302114423 2008 1.15380918277356
"TIMP3.SA" 0.894999999999999 0.105062340929594 0.87860737428574 2008 0.786353599985736
"TIMP3.SA" 0.518 0.261118841279685 1.59139356748965 2008 0.824341867959639
"TIMP3.SA" 1.322 0.190606654984639 0.644721209715705 2009 0.852321439244162
"TIMP3.SA" 1.2 0.168812273418416 0.782854080354311 2009 0.939424896425173
"TIMP3.SA" 1.461 0.112036139213151 0.665570405708399 2009 0.972398362739971
"TIMP3.SA" 1.757 0.060607693757768 0.697353697118158 2009 1.2252504458366
"TIMP3.SA" 1.308 0.120763728884139 0.788214071201613 2009 1.03098400513171
"TIMP3.SA" 1.585 0.0323382835627795 0.670351022822473 2009 1.06250637117362
"TIMP3.SA" 0.831999999999999 0.0735272268855205 1.12368467512057 2009 0.934905649700313
"TIMP3.SA" 1.562 0.0530920604472992 0.603766713053701 2009 0.943083605789881
"TIMP3.SA" 1.532 0.282927168970988 0.634003053605857 2009 0.971292678124173
"TIMP3.SA" 2.183 0.110329062679705 0.431498796007984 2009 0.941961871685429
"TIMP3.SA" 1.478 0.162520483553971 0.895002817813669 2009 1.3228141647286
"TIMP3.SA" 1.483 0.107317663735366 0.690255195520302 2009 1.02364845495661
"TIMP3.SA" 0.852999999999999 0.0432545685199218 1.16439509743148 2009 0.993229018109051
"TIMP3.SA" 1.134 0.0929176220031272 0.940325309784043 2009 1.0663289012951
"TIMP3.SA" 1.298 0.193444483057397 0.757694460675817 2009 0.983487409957211
"TIMP3.SA" 1.156 0.161060654627642 0.75787559453175 2009 0.876104187278703
"TIMP3.SA" 1.414 0.322338899667381 0.68356323074176 2009 0.966558408268849
"TIMP3.SA" 1.7 0.189885024053417 0.507237689798621 2009 0.862304072657656
"TIMP3.SA" 1.548 0.0646908857731232 0.836752279282274 2009 1.29529252832896
