"acao" "coeficiente_B" "sse" "volatilidade" "ano" "b_volatilidade"
"USIM5.SA" 1.46 0.292818334640737 0.606010238086592 2008 0.884774947606424
"USIM5.SA" 1.21 0.0402740263012556 0.789611650937231 2008 0.955430097634049
"USIM5.SA" 0.822999999999999 0.16002367589947 1.13645255327671 2008 0.935300451346731
"USIM5.SA" 1.449 0.0871947502744581 0.706789116770765 2008 1.02413743020084
"USIM5.SA" 1.26 0.116361700356943 0.791906267013816 2008 0.997801896437408
"USIM5.SA" 1.859 0.0860934192201182 0.580908125198335 2008 1.0799082047437
"USIM5.SA" 1.94 0.29798080735322 0.470232267232448 2008 0.912250598430949
"USIM5.SA" 0.645 0.315179793559558 1.60431859002047 2008 1.0347854905632
"USIM5.SA" 0.740999999999999 0.0876799353636821 1.3854592092933 2008 1.02662527408633
"USIM5.SA" 1.015 0.380318747853614 1.01872191332461 2008 1.03400274202448
"USIM5.SA" 1.061 0.091374442271153 0.901874417818429 2008 0.956888757305353
"USIM5.SA" 0.957999999999999 0.063443572429501 1.15085214642093 2008 1.10251635627125
"USIM5.SA" 0.625 0.0496542021054381 1.6157412364262 2008 1.00983827276638
"USIM5.SA" 0.627 0.672104236141183 1.36320462954227 2008 0.854729302723003
"USIM5.SA" 1.488 0.0372479196327103 0.682140190803832 2008 1.0150246039161
"USIM5.SA" 1.355 0.0641317696237305 0.723095759555801 2008 0.97979475419811
"USIM5.SA" 1.439 0.0622737212404048 0.6697889554675 2008 0.963826306917732
"USIM5.SA" 1.076 0.171143692203934 0.874974387583571 2008 0.941472441039923
"USIM5.SA" 1.141 0.178328060180702 0.851585177792218 2008 0.971658687860921
"USIM5.SA" 1.212 0.236810037141533 1.05874751016695 2008 1.28320198232234
"USIM5.SA" 0.820999999999999 0.439239607798522 1.09270488894687 2008 0.897110713825379
"USIM5.SA" 1.374 0.212163503858455 0.66629248853942 2008 0.915485879253163
"USIM5.SA" 1.2 0.0736696572587685 0.758007346885084 2008 0.909608816262101
"USIM5.SA" 1.42 0.221247148986441 0.649745056400825 2008 0.922637980089172
"USIM5.SA" 1.674 0.270681857978936 0.573090579664615 2008 0.959353630358565
"USIM5.SA" 1.056 0.488407328132925 0.8977051346054 2008 0.947976622143302
"USIM5.SA" 0.887999999999999 0.130756105464064 1.02704869612868 2008 0.912019242162267
"USIM5.SA" 1.388 0.140085130591299 0.665883825817811 2008 0.924246750235122
"USIM5.SA" 1.374 0.110267918698738 0.699888551355322 2008 0.961646869562213
"USIM5.SA" 1.63 0.0497004541899935 0.619699967041488 2008 1.01011094627763
"USIM5.SA" 1.538 0.121800311469424 0.596771529840454 2008 0.917834612894618
"USIM5.SA" 1.472 0.0632480793250582 0.71722897736579 2008 1.05576105468244
"USIM5.SA" 1.364 0.14870302781169 0.686234546032017 2008 0.936023920787671
"USIM5.SA" 0.819999999999999 0.557862711304594 1.10090352458996 2008 0.902740890163766
"USIM5.SA" 0.935999999999999 0.252752379490126 0.988244513902538 2008 0.924996865012775
"USIM5.SA" 0.850999999999999 0.250273024801387 1.1126302495197 2008 0.946848342341264
"USIM5.SA" 0.69 0.0997580995410552 1.25533930844849 2008 0.866184122829458
"USIM5.SA" 0.584 0.206871543133678 1.39652517553849 2008 0.815570702514478
"USIM5.SA" 0.854999999999999 0.0474115413780721 1.33522592415357 2008 1.1416181651513
"USIM5.SA" 0.306 0.0470295612414514 2.69036926907587 2008 0.823252996337216
"USIM5.SA" 0.594 0.0776790232476403 1.76257058832039 2008 1.04696692946231
"USIM5.SA" 0.729999999999999 0.191211851567221 1.19337977939941 2008 0.871167238961568
"USIM5.SA" 1.225 0.194594973420632 0.806888373189874 2008 0.988438257157596
"USIM5.SA" 1.26 0.176898546399588 0.789273993147819 2008 0.994485231366252
"USIM5.SA" 1.08 0.174603046444828 0.893623703794467 2008 0.965113600098024
"USIM5.SA" 1.46 0.292818334640737 0.606010238086592 2009 0.884774947606424
"USIM5.SA" 1.21 0.0402740263012556 0.789611650937231 2009 0.955430097634049
"USIM5.SA" 0.822999999999999 0.16002367589947 1.13645255327671 2009 0.935300451346731
"USIM5.SA" 1.449 0.0871947502744581 0.706789116770765 2009 1.02413743020084
"USIM5.SA" 1.26 0.116361700356943 0.791906267013816 2009 0.997801896437408
"USIM5.SA" 1.859 0.0860934192201182 0.580908125198335 2009 1.0799082047437
"USIM5.SA" 1.94 0.29798080735322 0.470232267232448 2009 0.912250598430949
"USIM5.SA" 0.645 0.315179793559558 1.60431859002047 2009 1.0347854905632
"USIM5.SA" 0.740999999999999 0.0876799353636821 1.3854592092933 2009 1.02662527408633
"USIM5.SA" 1.015 0.380318747853614 1.01872191332461 2009 1.03400274202448
"USIM5.SA" 1.061 0.091374442271153 0.901874417818429 2009 0.956888757305353
"USIM5.SA" 0.957999999999999 0.063443572429501 1.15085214642093 2009 1.10251635627125
"USIM5.SA" 0.625 0.0496542021054381 1.6157412364262 2009 1.00983827276638
"USIM5.SA" 0.627 0.672104236141183 1.36320462954227 2009 0.854729302723003
"USIM5.SA" 1.488 0.0372479196327103 0.682140190803832 2009 1.0150246039161
"USIM5.SA" 1.355 0.0641317696237305 0.723095759555801 2009 0.97979475419811
"USIM5.SA" 1.439 0.0622737212404048 0.6697889554675 2009 0.963826306917732
"USIM5.SA" 1.076 0.171143692203934 0.874974387583571 2009 0.941472441039923
"USIM5.SA" 1.141 0.178328060180702 0.851585177792218 2009 0.971658687860921
"USIM5.SA" 1.212 0.236810037141533 1.05874751016695 2009 1.28320198232234
"USIM5.SA" 0.820999999999999 0.439239607798522 1.09270488894687 2009 0.897110713825379
"USIM5.SA" 1.374 0.212163503858455 0.66629248853942 2009 0.915485879253163
"USIM5.SA" 1.2 0.0736696572587685 0.758007346885084 2009 0.909608816262101
"USIM5.SA" 1.42 0.221247148986441 0.649745056400825 2009 0.922637980089172
"USIM5.SA" 1.674 0.270681857978936 0.573090579664615 2009 0.959353630358565
"USIM5.SA" 1.056 0.488407328132925 0.8977051346054 2009 0.947976622143302
"USIM5.SA" 0.887999999999999 0.130756105464064 1.02704869612868 2009 0.912019242162267
"USIM5.SA" 1.388 0.140085130591299 0.665883825817811 2009 0.924246750235122
"USIM5.SA" 1.374 0.110267918698738 0.699888551355322 2009 0.961646869562213
"USIM5.SA" 1.63 0.0497004541899935 0.619699967041488 2009 1.01011094627763
"USIM5.SA" 1.538 0.121800311469424 0.596771529840454 2009 0.917834612894618
"USIM5.SA" 1.472 0.0632480793250582 0.71722897736579 2009 1.05576105468244
"USIM5.SA" 1.364 0.14870302781169 0.686234546032017 2009 0.936023920787671
"USIM5.SA" 0.819999999999999 0.557862711304594 1.10090352458996 2009 0.902740890163766
"USIM5.SA" 0.935999999999999 0.252752379490126 0.988244513902538 2009 0.924996865012775
"USIM5.SA" 0.850999999999999 0.250273024801387 1.1126302495197 2009 0.946848342341264
"USIM5.SA" 0.69 0.0997580995410552 1.25533930844849 2009 0.866184122829458
"USIM5.SA" 0.584 0.206871543133678 1.39652517553849 2009 0.815570702514478
"USIM5.SA" 0.854999999999999 0.0474115413780721 1.33522592415357 2009 1.1416181651513
"USIM5.SA" 0.306 0.0470295612414514 2.69036926907587 2009 0.823252996337216
"USIM5.SA" 0.594 0.0776790232476403 1.76257058832039 2009 1.04696692946231
"USIM5.SA" 0.729999999999999 0.191211851567221 1.19337977939941 2009 0.871167238961568
"USIM5.SA" 1.225 0.194594973420632 0.806888373189874 2009 0.988438257157596
"USIM5.SA" 1.26 0.176898546399588 0.789273993147819 2009 0.994485231366252
"USIM5.SA" 1.08 0.174603046444828 0.893623703794467 2009 0.965113600098024
"USIM5.SA" 1.46 0.292818334640737 0.606010238086592 2010 0.884774947606424
"USIM5.SA" 1.21 0.0402740263012556 0.789611650937231 2010 0.955430097634049
"USIM5.SA" 0.822999999999999 0.16002367589947 1.13645255327671 2010 0.935300451346731
"USIM5.SA" 1.449 0.0871947502744581 0.706789116770765 2010 1.02413743020084
"USIM5.SA" 1.26 0.116361700356943 0.791906267013816 2010 0.997801896437408
"USIM5.SA" 1.859 0.0860934192201182 0.580908125198335 2010 1.0799082047437
"USIM5.SA" 1.94 0.29798080735322 0.470232267232448 2010 0.912250598430949
"USIM5.SA" 0.645 0.315179793559558 1.60431859002047 2010 1.0347854905632
"USIM5.SA" 0.740999999999999 0.0876799353636821 1.3854592092933 2010 1.02662527408633
"USIM5.SA" 1.015 0.380318747853614 1.01872191332461 2010 1.03400274202448
"USIM5.SA" 1.061 0.091374442271153 0.901874417818429 2010 0.956888757305353
"USIM5.SA" 0.957999999999999 0.063443572429501 1.15085214642093 2010 1.10251635627125
"USIM5.SA" 0.625 0.0496542021054381 1.6157412364262 2010 1.00983827276638
"USIM5.SA" 0.627 0.672104236141183 1.36320462954227 2010 0.854729302723003
"USIM5.SA" 1.488 0.0372479196327103 0.682140190803832 2010 1.0150246039161
"USIM5.SA" 1.355 0.0641317696237305 0.723095759555801 2010 0.97979475419811
"USIM5.SA" 1.439 0.0622737212404048 0.6697889554675 2010 0.963826306917732
"USIM5.SA" 1.076 0.171143692203934 0.874974387583571 2010 0.941472441039923
"USIM5.SA" 1.141 0.178328060180702 0.851585177792218 2010 0.971658687860921
"USIM5.SA" 1.212 0.236810037141533 1.05874751016695 2010 1.28320198232234
"USIM5.SA" 0.820999999999999 0.439239607798522 1.09270488894687 2010 0.897110713825379
"USIM5.SA" 1.374 0.212163503858455 0.66629248853942 2010 0.915485879253163
"USIM5.SA" 1.2 0.0736696572587685 0.758007346885084 2010 0.909608816262101
"USIM5.SA" 1.42 0.221247148986441 0.649745056400825 2010 0.922637980089172
"USIM5.SA" 1.674 0.270681857978936 0.573090579664615 2010 0.959353630358565
"USIM5.SA" 1.056 0.488407328132925 0.8977051346054 2010 0.947976622143302
"USIM5.SA" 0.887999999999999 0.130756105464064 1.02704869612868 2010 0.912019242162267
"USIM5.SA" 1.388 0.140085130591299 0.665883825817811 2010 0.924246750235122
"USIM5.SA" 1.374 0.110267918698738 0.699888551355322 2010 0.961646869562213
"USIM5.SA" 1.63 0.0497004541899935 0.619699967041488 2010 1.01011094627763
"USIM5.SA" 1.538 0.121800311469424 0.596771529840454 2010 0.917834612894618
"USIM5.SA" 1.472 0.0632480793250582 0.71722897736579 2010 1.05576105468244
