"setores" "faixa_temporal_por_setores" "coeficiente_B" "sse" "volatilidade" "tamanho_serie" "b_volatilidade"
"Consumo Cíclico / Comércio" "2008" 1.226 0.256435117407892 0.771275561256826 38 0.945583838100869
"Consumo Cíclico / Comércio" "2008" 1.349 0.333751297309732 0.827166147158106 50 1.11584713251628
"Consumo Cíclico / Comércio" "2008" 1.418 0.324990135732368 0.694058913849658 37 0.984175539838815
"Consumo Cíclico / Comércio" "2008" 1.214 0.0989735513411991 0.826014244272052 46 1.00278129254627
"Consumo Cíclico / Comércio" "2008" 1.157 0.0836298061225589 0.786532401260436 41 0.910017988258324
"Consumo Cíclico / Tecid Vest Calç" "2008" 0.658 0.14951700942617 1.26945200586265 50 0.835299419857624
"Consumo Cíclico / Tecid Vest Calç" "2008" 0.876999999999999 0.110791694398173 1.1217402795355 50 0.983766225152632
"Consumo Cíclico / Tecid Vest Calç" "2008" 0.279 0.0411039960429484 2.02436159801251 50 0.56479688584549
"Consumo Cíclico / Tecid Vest Calç" "2008" 0.682 0.0960176600328856 1.36431449827762 50 0.930462487825337
"Consumo Cíclico / Tecid Vest Calç" "2008" 1.444 0.184244992187313 0.889325797102128 50 1.28418645101547
"Consumo Cíclico / Tecid Vest Calç" "2008" 1.579 0.141917619416251 0.630779391648616 43 0.996000659413165
"Consumo Cíclico / Tecid Vest Calç" "2008" 1.268 0.436052317671563 0.763060632720727 50 0.967560882289882
"Consumo Cíclico / Tecid Vest Calç" "2008" 1.997 0.0827735420746516 0.503810547446186 31 1.00610966325003
"Consumo Cíclico / Tecid Vest Calç" "2008" 2.658 0.0931572774341537 0.418019417146318 40 1.11109561077491
"Consumo Cíclico / Tecid Vest Calç" "2008" 1.734 0.355568554098969 0.582229944903082 34 1.00958672446194
"Consumo Cíclico / Tecid Vest Calç" "2008" 1.296 0.148576509765541 0.783620303257677 50 1.01557191302195
"Mats Básicos / Mineração" "2008" 0.939999999999999 0.0670154823083099 1.08151268627816 50 1.01662192510147
"Mats Básicos / Mineração" "2008" 0.769999999999999 0.239008619732063 1.313520278421 50 1.01141061438417
"Mats Básicos / Mineração" "2008" 0.497 0.150703469876713 1.93214731955112 50 0.960277217816907
"Mats Básicos / Mineração" "2008" 0.396 0.235876514593026 1.8636267016733 50 0.737996173862627
"Mats Básicos / Mineração" "2008" 1.263 0.0951836647597999 0.828608581232439 50 1.04653263809657
"Mats Básicos / Mineração" "2008" 1.38 0.13351875209718 0.726625363984144 38 1.00274300229812
"Mats Básicos / Mineração" "2008" 1.281 0.309992064071521 0.716230417488525 32 0.9174911648028
"Mats Básicos / Mineração" "2008" 1.721 0.122112059933441 0.587667404000216 35 1.01137560228437
"Mats Básicos / Mineração" "2008" 2.105 0.0896751216491422 0.484410756387242 30 1.01968464219514
"Mats Básicos / Mineração" "2008" 1.28 0.122018726308995 0.763185357396734 50 0.97687725746782
"Mats Básicos / Mineração" "2008" 1.175 0.118956622375402 0.894057258347421 50 1.05051727855822
"Mats Básicos / Químicos" "2008" 1.349 0.282162173314391 0.649193053499618 30 0.875761429170985
"Mats Básicos / Químicos" "2008" 0.747999999999999 0.320946807423741 1.10334724899593 50 0.825303742248955
"Mats Básicos / Químicos" "2008" 0.264 0.547296122007873 2.56208347070317 50 0.676390036265637
"Mats Básicos / Químicos" "2008" 0.793999999999999 0.233128232711685 1.40350273416446 50 1.11438117092658
"Mats Básicos / Químicos" "2008" 1.512 0.155258639920738 0.698689621896675 50 1.05641870830777
"Mats Básicos / Químicos" "2008" 0.999999999999999 0.532906677350408 0.993101150077041 50 0.99310115007704
"Mats Básicos / Químicos" "2008" 1.246 0.182879800258216 0.884874342405344 50 1.10255343063706
"Mats Básicos / Químicos" "2008" 1.339 0.227611552943776 0.742849700336341 42 0.994675748750361
"Mats Básicos / Químicos" "2008" 1.434 0.476101554962218 0.653274531513999 33 0.936795678191074
"Mats Básicos / Químicos" "2008" 0.957999999999999 0.338901037634885 1.03784529539405 50 0.994255792987499
"Mats Básicos / Químicos" "2008" 1.041 0.22437641610092 0.912582156005455 43 0.949998024401679
"Mats Básicos / Sid Metalurgia" "2008" 1.409 0.134087485217165 0.820894566542755 50 1.15664044425874
"Mats Básicos / Sid Metalurgia" "2008" 0.671 0.125902717015581 1.29862439176991 50 0.87137696687761
"Mats Básicos / Sid Metalurgia" "2008" 0.414 0.186440027228788 1.94896876646909 50 0.806873069318203
"Mats Básicos / Sid Metalurgia" "2008" 0.607 0.174674254004233 1.48284405978406 50 0.900086344288924
"Mats Básicos / Sid Metalurgia" "2008" 1.106 0.249301492323864 0.943442008787414 50 1.04344686171888
"Mats Básicos / Sid Metalurgia" "2008" 1.271 0.100012787781485 0.727482295581739 38 0.92462999768439
"Mats Básicos / Sid Metalurgia" "2008" 1.622 0.0839976784618668 0.947195593966204 50 1.53635125341318
"Mats Básicos / Sid Metalurgia" "2008" 1.782 0.167220123761631 0.576270055756614 44 1.02691323935829
"Mats Básicos / Sid Metalurgia" "2008" 1.939 0.141604455844747 0.491617141485546 27 0.953245637340474
"Mats Básicos / Sid Metalurgia" "2008" 2.046 0.0922641301291906 0.512634071313359 33 1.04884930990713
"Mats Básicos / Sid Metalurgia" "2008" 1.412 0.0515634342193753 0.692375556148676 35 0.97763428528193
"Petróleo, Gás e Biocombustíveis" "2008" 0.874999999999999 0.099490411219141 1.22412662899055 50 1.07111080036673
"Petróleo, Gás e Biocombustíveis" "2008" 0.677 0.0743616689422298 1.53939965756476 50 1.04217356817134
"Petróleo, Gás e Biocombustíveis" "2008" 0.286 0.157205765949481 2.28822906730524 50 0.654433513249299
"Petróleo, Gás e Biocombustíveis" "2008" 0.396 0.217173512381584 1.76698991901222 50 0.699728007928839
"Petróleo, Gás e Biocombustíveis" "2008" 1.097 0.453886593790886 0.929338126732397 50 1.01948392502544
"Petróleo, Gás e Biocombustíveis" "2008" 1.528 0.100343607497351 0.636388437080623 32 0.972401531859192
"Petróleo, Gás e Biocombustíveis" "2008" 1.213 0.146017446355766 0.749829830004585 35 0.909543583795562
"Petróleo, Gás e Biocombustíveis" "2008" 1.438 0.491547210096688 0.644322681012926 29 0.926536015296588
"Petróleo, Gás e Biocombustíveis" "2008" 1.792 0.192803148277368 0.591455823079408 45 1.0598888349583
"Petróleo, Gás e Biocombustíveis" "2008" 1.474 0.103312240939771 0.669907274815797 50 0.987443323078485
"Petróleo, Gás e Biocombustíveis" "2008" 1.307 0.0917165017063583 0.852923390767731 50 1.11477087173342
"Telecomunicação / Telefonia Fixa" "2008" 0.418 0.154090640818823 1.68009220311685 50 0.702278540902843
"Telecomunicação / Telefonia Fixa" "2008" 0.67 0.148274570123866 1.35707126620065 50 0.909237748354436
"Telecomunicação / Telefonia Fixa" "2008" 0.522 0.097831267210301 1.82235521795415 50 0.951269423772066
"Telecomunicação / Telefonia Fixa" "2008" 0.596 0.105862622449866 1.81823723607922 50 1.08366939270322
"Telecomunicação / Telefonia Fixa" "2008" 1.339 0.0487595560978278 0.769975719268748 46 1.03099748810085
"Telecomunicação / Telefonia Fixa" "2008" 0.941999999999999 0.237894768702439 0.992600831209856 46 0.935029982999683
"Telecomunicação / Telefonia Fixa" "2008" 1.444 0.0829728032915603 0.664155452857221 35 0.959040473925827
"Telecomunicação / Telefonia Fixa" "2008" 1.156 0.317248370787669 0.838987238743653 40 0.969869247987663
"Telecomunicação / Telefonia Fixa" "2008" 1.042 0.390928108123077 0.95084468347198 47 0.990780160177803
"Telecomunicação / Telefonia Fixa" "2008" 0.916999999999999 0.3062320205494 1.03813546357593 50 0.951970220099127
"Telecomunicação / Telefonia Fixa" "2008" 0.791999999999999 0.377757176666553 1.17442608486872 50 0.930145459216025
"Telecomunicação / Telefonia Móvel" "2008" 0.806999999999999 0.141225688085725 1.19619570675723 50 0.965329935353083
"Telecomunicação / Telefonia Móvel" "2008" 0.689 0.127643021786915 1.27580819677162 50 0.879031847575646
"Telecomunicação / Telefonia Móvel" "2008" 0.479 0.0625036212312945 2.20995171192597 50 1.05856687001254
"Telecomunicação / Telefonia Móvel" "2008" 0.843999999999999 0.667678841716398 1.06621909942111 50 0.899888919911416
"Telecomunicação / Telefonia Móvel" "2008" 1.302 0.0864517862247486 0.736586971853754 42 0.959036237353588
"Telecomunicação / Telefonia Móvel" "2008" 1.228 0.389739789250121 0.795485150074796 44 0.97685576429185
"Telecomunicação / Telefonia Móvel" "2008" 2.25 0.0383009985184788 0.474375546398281 28 1.06734497939613
"Telecomunicação / Telefonia Móvel" "2008" 2.008 0.120137106789598 0.557760323020498 50 1.11998272862516
"Telecomunicação / Telefonia Móvel" "2008" 1.673 0.0780184511124238 0.55081545441471 27 0.92151425523581
"Telecomunicação / Telefonia Móvel" "2008" 1.023 0.459071153022747 0.946677312388356 50 0.968450890573288
"Telecomunicação / Telefonia Móvel" "2008" 0.750999999999999 0.408163569728237 1.2384483247213 50 0.930074691865695
"Utilidade Públ / Água Saneamento" "2008" 0.804999999999999 0.434570748525008 1.18804128025174 50 0.95637323060265
"Utilidade Públ / Água Saneamento" "2008" 0.675 0.646743913797701 1.36745729992753 50 0.923033677451083
"Utilidade Públ / Água Saneamento" "2008" 0.228999999999999 0.0686461962056689 2.59047621180961 50 0.593219052504398
"Utilidade Públ / Água Saneamento" "2008" 0.559 0.205940175558224 1.67323412501416 50 0.935337875882916
"Utilidade Públ / Água Saneamento" "2008" 1.167 0.136358575962775 0.848872359038299 46 0.990634042997695
"Utilidade Públ / Água Saneamento" "2008" 1.63 0.179511787515844 0.610899747947898 32 0.995766589155074
"Utilidade Públ / Água Saneamento" "2008" 1.397 0.18673360917639 0.754139499005029 47 1.05353288011003
"Utilidade Públ / Água Saneamento" "2008" 1.929 0.214309222004936 0.570388231389703 45 1.10027889835074
"Utilidade Públ / Água Saneamento" "2008" 2.784 0.0706840365059777 0.349914327648055 18 0.974161488172185
"Utilidade Públ / Água Saneamento" "2008" 1.288 0.301626326918956 0.775943404449095 42 0.999415104930434
"Utilidade Públ / Água Saneamento" "2008" 1.506 0.178126448304559 0.718379224441835 50 1.0818791120094
"Bens Indls / Mat Transporte" "2009" 1.673 0.346311434368195 0.676948652055314 50 1.13253509488854
"Bens Indls / Mat Transporte" "2009" 1.435 0.503201255474378 0.776173652522095 50 1.11380919136921
"Bens Indls / Mat Transporte" "2009" 1.478 0.151788054429783 0.591848785013376 24 0.87475250424977
"Bens Indls / Mat Transporte" "2009" 1.864 0.0995189321512894 0.595696523935793 48 1.11037832061632
"Bens Indls / Mat Transporte" "2009" 1.037 0.285178964766261 0.909634658360967 50 0.943291140720323
"Bens Indls / Mat Transporte" "2009" 1.389 0.174717780789186 0.729709487415684 43 1.01356647802039
"Bens Indls / Mat Transporte" "2009" 1.223 0.304282035616912 0.865487411810952 50 1.05849110464479
"Bens Indls / Mat Transporte" "2009" 0.733999999999999 0.119141510006884 1.1584130870931 50 0.850275205926334
"Bens Indls / Mat Transporte" "2009" 0.722999999999999 0.593098313808753 1.41588068638843 50 1.02368173625883
"Bens Indls / Mat Transporte" "2009" 0.397 0.244029117080396 1.95957108739194 50 0.7779497216946
"Bens Indls / Mat Transporte" "2009" 0.697 0.342363579445792 1.5982254916707 50 1.11396316769448
"Bens Indls / Mat Transporte" "2009" 0.834999999999999 0.913148020663324 1.15227979073462 50 0.962153625263407
"Cons N Cíclico / Bebidas" "2009" 1.588 0.125957923462653 1.02410893415913 50 1.6262849874447
"Cons N Cíclico / Bebidas" "2009" 0.907999999999999 0.293162029556899 0.813500189583967 50 0.738658172142241
"Cons N Cíclico / Bebidas" "2009" 1.899 0.271467931532374 0.472889959322892 25 0.898018032754172
"Cons N Cíclico / Bebidas" "2009" 2.19 0.672905227399211 0.410588215984063 46 0.899188193005098
"Cons N Cíclico / Bebidas" "2009" 1.854 0.383321193503735 0.378559187402112 21 0.701848733443516
"Cons N Cíclico / Bebidas" "2009" 1.273 0.514225781528862 0.67188684860313 50 0.855311958271784
"Cons N Cíclico / Bebidas" "2009" 1.712 0.506418689663109 0.499809593633897 36 0.855674024301232
"Cons N Cíclico / Bebidas" "2009" 1.571 0.6855834676809 0.536653686168756 25 0.843082940971116
"Cons N Cíclico / Bebidas" "2009" 1.299 0.446178042748408 0.730851524208481 41 0.949376129946817
"Cons N Cíclico / Bebidas" "2009" 1.094 0.810560999909124 0.637459550778818 35 0.697380748552027
"Cons N Cíclico / Bebidas" "2009" 1.165 0.510726850973472 0.757142795812574 50 0.882071357121649
"Cons N Cíclico / Bebidas" "2009" 1.441 0.649300543449917 0.793564452743014 50 1.14352637640268
"Cons N Cíclico / Fumo" "2009" 1.196 0.469474436542524 0.863776129481827 47 1.03307625086027
"Cons N Cíclico / Fumo" "2009" 0.848999999999999 0.22275266572946 1.10379414415641 50 0.937121228388791
"Cons N Cíclico / Fumo" "2009" 1.227 0.412667141122905 0.782355815548274 44 0.959950585677732
"Cons N Cíclico / Fumo" "2009" 2.04 0.253612321477393 0.453701675416253 27 0.925551417849156
"Cons N Cíclico / Fumo" "2009" 1.463 0.13959787659148 0.985317902956358 50 1.44152009202515
"Cons N Cíclico / Fumo" "2009" 1.124 0.567765407227284 0.89319056982632 50 1.00394620048478
"Cons N Cíclico / Fumo" "2009" 1.251 0.583956563485035 0.744242766466074 38 0.931047700849059
"Cons N Cíclico / Fumo" "2009" 1.26 0.332604420609388 0.671982299023713 37 0.846697696769878
"Cons N Cíclico / Fumo" "2009" 1.27 0.26986645169199 0.779415041428542 50 0.989857102614248
"Cons N Cíclico / Fumo" "2009" 0.875999999999999 0.245080315376471 1.34745737002099 50 1.18037265613839
"Cons N Cíclico / Fumo" "2009" 1.526 0.401976069020073 0.623197052332927 34 0.950998701860047
"Cons N Cíclico / Fumo" "2009" 1.001 0.898554355578078 0.949200531645974 50 0.95014973217762
"Cons N Cíclico / Pr Pessoal Limp" "2009" 1.028 0.307042310658064 0.982855389702734 50 1.01037534061441
"Cons N Cíclico / Pr Pessoal Limp" "2009" 1.109 0.316955676126117 0.978045340432959 50 1.08465228254015
"Cons N Cíclico / Pr Pessoal Limp" "2009" 1.454 0.0933916719763507 0.717527106337377 43 1.04328441261455
"Cons N Cíclico / Pr Pessoal Limp" "2009" 1.636 0.134513396256559 0.586574638348806 37 0.959636108338647
"Cons N Cíclico / Pr Pessoal Limp" "2009" 1.164 0.280403362032757 0.850058385597111 45 0.989467960835037
"Cons N Cíclico / Pr Pessoal Limp" "2009" 0.963999999999999 0.592937028467022 1.08189339848037 50 1.04294523613508
"Cons N Cíclico / Pr Pessoal Limp" "2009" 0.901999999999999 0.259780991620534 1.06927523539209 50 0.964486262323664
"Cons N Cíclico / Pr Pessoal Limp" "2009" 0.565 0.408911449067838 1.54559181601739 50 0.873259376049825
"Cons N Cíclico / Pr Pessoal Limp" "2009" 0.559 0.126143650386477 1.59833880763132 50 0.893471393465908
"Cons N Cíclico / Pr Pessoal Limp" "2009" 0.697 0.34083909960503 1.47145002800552 50 1.02560066951985
"Cons N Cíclico / Pr Pessoal Limp" "2009" 0.978999999999999 0.490407583499633 0.982234169799215 50 0.96160725223343
"Cons N Cíclico / Pr Pessoal Limp" "2009" 0.558 0.247442127853292 1.60252514185449 50 0.894209029154805
"Consumo Cíclico / Comércio" "2009" 1.41 0.210880657367986 0.745173182281356 44 1.05069418701671
"Consumo Cíclico / Comércio" "2009" 0.812999999999999 0.146883717730835 1.26538950853 50 1.02876167043489
"Consumo Cíclico / Comércio" "2009" 1.226 0.164272750510013 0.855703781277708 50 1.04909283584647
"Consumo Cíclico / Comércio" "2009" 1.569 0.21121695786613 0.643003660387305 37 1.00887274314768
"Consumo Cíclico / Comércio" "2009" 0.782999999999999 0.249281932811957 1.17885465177755 50 0.923043192341821
"Consumo Cíclico / Comércio" "2009" 1.526 0.147266310985812 0.704486184809781 50 1.07504591801973
"Consumo Cíclico / Comércio" "2009" 0.942999999999999 0.176314037609192 1.0985775685881 50 1.03595864717858
"Consumo Cíclico / Comércio" "2009" 0.723999999999999 0.419187779890142 1.22686172897204 50 0.888247891775756
"Consumo Cíclico / Comércio" "2009" 0.57 0.0349049925493451 1.51759450542262 50 0.865028868090893
"Consumo Cíclico / Comércio" "2009" 0.56 0.140067044324307 1.6806752155788 50 0.941178120724128
"Consumo Cíclico / Comércio" "2009" 0.854999999999999 0.39753040439472 1.08936646383493 50 0.931408326578864
"Consumo Cíclico / Comércio" "2009" 0.662 0.0705558128883461 1.49009236634406 50 0.986441146519768
"Consumo Cíclico / Tecid Vest Calç" "2009" 2.133 0.217954590073001 0.425051081596651 23 0.906633957045657
"Consumo Cíclico / Tecid Vest Calç" "2009" 1.471 0.118649278490542 0.732141111016712 50 1.07697957430558
"Consumo Cíclico / Tecid Vest Calç" "2009" 1.905 0.0398569054991312 0.532174998143487 33 1.01379337146334
"Consumo Cíclico / Tecid Vest Calç" "2009" 1.914 0.138659787325672 0.616346688359576 50 1.17968756152023
"Consumo Cíclico / Tecid Vest Calç" "2009" 0.974999999999999 0.366195699933343 0.895999287027336 48 0.873599304851652
"Consumo Cíclico / Tecid Vest Calç" "2009" 1.271 0.151907306785675 0.954813497952468 50 1.21356795589759
"Consumo Cíclico / Tecid Vest Calç" "2009" 0.895999999999999 0.373112663317108 1.48355264775618 50 1.32926317238954
"Consumo Cíclico / Tecid Vest Calç" "2009" 0.970999999999999 0.232889953715251 0.84099315519385 50 0.816604353693227
"Consumo Cíclico / Tecid Vest Calç" "2009" 1.145 0.167285893223474 0.795321834388087 46 0.91064350037436
"Consumo Cíclico / Tecid Vest Calç" "2009" 0.776999999999999 0.130365028088466 1.08963461917479 50 0.846646099098811
"Consumo Cíclico / Tecid Vest Calç" "2009" 1.505 0.0892321221615938 0.700924036260984 50 1.05489067457278
"Consumo Cíclico / Tecid Vest Calç" "2009" 1.097 0.197088829913426 0.812672155958205 50 0.891501355086151
"Mats Básicos / Mineração" "2009" 1.421 0.34089070506167 0.692539019346482 37 0.984097946491351
"Mats Básicos / Mineração" "2009" 0.735999999999999 0.240670159985289 1.31670250757217 50 0.969093045573116
"Mats Básicos / Mineração" "2009" 1.167 0.480028637500113 0.875445574938033 50 1.02164498595268
"Mats Básicos / Mineração" "2009" 1.169 0.666311567326024 0.766870931737131 31 0.896472119200706
"Mats Básicos / Mineração" "2009" 1.686 0.0929746105207297 0.634304561324535 48 1.06943749039317
"Mats Básicos / Mineração" "2009" 1.273 0.0605121200557174 0.904335706104493 50 1.15121935387102
"Mats Básicos / Mineração" "2009" 1.227 0.22388969895145 0.877913443231026 50 1.07719979484447
"Mats Básicos / Mineração" "2009" 0.856999999999999 0.144110394454602 1.12815091956709 50 0.966825338068995
"Mats Básicos / Mineração" "2009" 0.947999999999999 0.268528697842081 1.18156032043656 50 1.12011918377386
"Mats Básicos / Mineração" "2009" 0.715999999999999 0.259703889103338 1.37710937463184 50 0.986010312236396
"Mats Básicos / Mineração" "2009" 0.396 0.141033363539512 1.97396534512308 50 0.78169027666874
"Mats Básicos / Mineração" "2009" 0.458 0.254704457446523 1.7135891592762 50 0.7848238349485
"Mats Básicos / Químicos" "2009" 0.669 0.161492473862686 1.35363161845476 50 0.905579552746235
"Mats Básicos / Químicos" "2009" 1.179 0.0764393427391323 0.892408063411172 50 1.05214910676177
"Mats Básicos / Químicos" "2009" 0.897999999999999 0.31181866663292 1.04779118328527 50 0.940916482590171
"Mats Básicos / Químicos" "2009" 1.169 0.236951438358405 0.853687453948316 46 0.997960633665581
"Mats Básicos / Químicos" "2009" 0.406 0.283761043290816 1.82306174124854 50 0.740163066946907
"Mats Básicos / Químicos" "2009" 1.757 0.127145099206678 0.619446517577827 48 1.08836753138424
"Mats Básicos / Químicos" "2009" 0.723999999999999 0.594297554057348 1.10246783633974 50 0.798186713509971
"Mats Básicos / Químicos" "2009" 0.416 0.110868240410801 1.87050095548788 50 0.778128397482958
"Mats Básicos / Químicos" "2009" 0.589 0.39841094956493 1.50699942510644 50 0.887622661387693
"Mats Básicos / Químicos" "2009" 0.571 0.426551194976645 1.51975130184778 50 0.867777993355082
"Mats Básicos / Químicos" "2009" 0.948999999999999 0.232887283506461 1.07228626618488 50 1.01759966660945
"Mats Básicos / Químicos" "2009" 0.622 0.143917505789453 1.28270651662105 50 0.797843453338293
"Mats Básicos / Sid Metalurgia" "2009" 1.179 0.47039726833369 0.804559053840032 45 0.948575124477398
"Mats Básicos / Sid Metalurgia" "2009" 0.885999999999999 0.0864097132175223 1.18995835064351 50 1.05430309867015
"Mats Básicos / Sid Metalurgia" "2009" 0.833999999999999 0.587054912055776 1.15712869890118 50 0.965045334883583
"Mats Básicos / Sid Metalurgia" "2009" 1.317 0.102508333792082 0.762230638975543 42 1.00385775153079
"Mats Básicos / Sid Metalurgia" "2009" 1.22 0.17529104722713 0.835700548595626 47 1.01955466928666
"Mats Básicos / Sid Metalurgia" "2009" 0.945999999999999 0.24925125955563 1.09716495485864 50 1.03791804729627
"Mats Básicos / Sid Metalurgia" "2009" 0.923999999999999 0.337413469613098 1.02621242070996 50 0.948220276736002
"Mats Básicos / Sid Metalurgia" "2009" 0.5 0.370702778705914 1.5476933264042 50 0.7738466632021
"Mats Básicos / Sid Metalurgia" "2009" 0.791999999999999 0.263046877790625 1.2455372675541 50 0.986465515902846
"Mats Básicos / Sid Metalurgia" "2009" 0.51 0.274593177480729 1.68282643532324 50 0.858241482014852
"Mats Básicos / Sid Metalurgia" "2009" 0.383 0.281735070765345 1.96678042382643 50 0.753276902325523
"Mats Básicos / Sid Metalurgia" "2009" 0.574 0.304590768643848 1.57326147872799 50 0.903052088789866
"Petróleo, Gás e Biocombustíveis" "2009" 1.165 0.225658811996238 0.850059499683192 45 0.990319317130919
"Petróleo, Gás e Biocombustíveis" "2009" 0.855999999999999 0.286852283850911 1.13892601048705 50 0.974920664976914
"Petróleo, Gás e Biocombustíveis" "2009" 1.326 0.178700251171462 0.706297916433002 37 0.936551037190161
"Petróleo, Gás e Biocombustíveis" "2009" 1.311 0.305366941351715 0.704419819066471 50 0.923494382796143
"Petróleo, Gás e Biocombustíveis" "2009" 1.206 0.323624817481711 0.835223742944215 44 1.00727983399072
"Petróleo, Gás e Biocombustíveis" "2009" 0.948999999999999 0.20934572461465 1.00610462417474 50 0.954793288341827
