"setores" "faixa_temporal_por_setores" "coeficiente_B" "sse" "volatilidade" "tamanho_serie" "b_volatilidade"
"Consumo Cíclico / Tecid Vest Calç" "2008" 1.425 0.06189444561012 0.760052594375372 50 1.08307494698491
"Consumo Cíclico / Tecid Vest Calç" "2008" 1.5 0.124314648360887 0.633435590083456 50 0.950153385125184
"Consumo Cíclico / Tecid Vest Calç" "2008" 1.98 0.136169019852793 0.5001246810247 40 0.990246868428906
"Mats Básicos / Mineração" "2008" 0.807999999999999 0.0589318498692176 1.19751648234958 50 0.96759331773846
"Mats Básicos / Mineração" "2008" 0.425999999999999 0.0461586545763464 1.89788701061221 50 0.8084998665208
"Mats Básicos / Mineração" "2008" 1.273 0.075955811695569 0.777616972608291 50 0.989906406130354
"Mats Básicos / Mineração" "2008" 1.424 0.155744561829643 0.651948910744371 35 0.928375248899984
"Mats Básicos / Mineração" "2008" 1.563 0.066842730156828 0.623798056891988 50 0.974996362922177
"Mats Básicos / Químicos" "2008" 1.013 0.0941355497780406 0.876270151247774 50 0.887661663213995
"Mats Básicos / Químicos" "2008" 0.456 0.20879208881776 1.98279310243381 50 0.904153654709817
"Mats Básicos / Químicos" "2008" 1.14 0.204994274203696 0.845895385986858 50 0.964320740025018
"Mats Básicos / Químicos" "2008" 1.238 0.150156914483462 0.813862021370843 50 1.0075611824571
"Mats Básicos / Químicos" "2008" 1.144 0.28590773253349 0.845559913454025 50 0.967320540991405
"Mats Básicos / Sid Metalurgia" "2008" 0.899999999999999 0.0601684530196177 1.05975947915633 50 0.953783531240696
"Mats Básicos / Sid Metalurgia" "2008" 0.485 0.126307329135312 1.71590641312657 50 0.832214610366386
"Mats Básicos / Sid Metalurgia" "2008" 1.148 0.139773905413674 0.835462152184577 50 0.959110550707894
"Mats Básicos / Sid Metalurgia" "2008" 1.598 0.0604269489999296 0.761732824861409 50 1.21724905412853
"Mats Básicos / Sid Metalurgia" "2008" 1.912 0.0930991792495921 0.502125606399453 33 0.960064159435754
"Petróleo, Gás e Biocombustíveis" "2008" 0.732999999999999 0.0488691955706636 1.38176314327766 50 1.01283238402252
"Petróleo, Gás e Biocombustíveis" "2008" 0.327 0.118463224463253 2.02760949315873 50 0.663028304262905
"Petróleo, Gás e Biocombustíveis" "2008" 1.255 0.216267700796056 0.78286328190651 50 0.98249341879267
"Petróleo, Gás e Biocombustíveis" "2008" 1.304 0.186907164032389 0.697076255508756 35 0.908987437183418
"Petróleo, Gás e Biocombustíveis" "2008" 1.524 0.0686507871591775 0.630681548947603 50 0.961158680596147
"Telecomunicação / Telefonia Fixa" "2008" 0.511 0.0972058771270177 1.51858173465875 50 0.775995266410621
"Telecomunicação / Telefonia Fixa" "2008" 0.534 0.0554022213884936 1.82029622701668 50 0.972038185226907
"Telecomunicação / Telefonia Fixa" "2008" 1.117 0.0806042778541891 0.881288275239302 46 0.9843990034423
"Telecomunicação / Telefonia Fixa" "2008" 1.237 0.118189154875877 0.751571345800437 40 0.929693754755141
"Telecomunicação / Telefonia Fixa" "2008" 0.937999999999999 0.188111486587122 0.994490073523953 50 0.932831688965467
"Telecomunicação / Telefonia Móvel" "2008" 0.709999999999999 0.0877819045509765 1.23600195176443 50 0.877561385752744
"Telecomunicação / Telefonia Móvel" "2008" 0.615 0.167073479812903 1.63808540567354 50 1.00742252448923
"Telecomunicação / Telefonia Móvel" "2008" 1.201 0.145325055666359 0.766036060964275 44 0.920009309218094
"Telecomunicação / Telefonia Móvel" "2008" 2.019 0.0438213506913366 0.516067934709389 50 1.04194116017826
"Telecomunicação / Telefonia Móvel" "2008" 1.209 0.246202479811637 0.748746383401533 50 0.905234377532453
"Utilidade Públ / Água Saneamento" "2008" 0.706 0.44050164936166 1.27774929008963 50 0.902090998803279
"Utilidade Públ / Água Saneamento" "2008" 0.361 0.0900013245786985 2.13185516841188 50 0.769599715796689
"Utilidade Públ / Água Saneamento" "2008" 1.337 0.087061055906445 0.729886053493099 46 0.975857653520273
"Utilidade Públ / Água Saneamento" "2008" 1.539 0.121009232077967 0.662263865197366 47 1.01922408853875
"Utilidade Públ / Água Saneamento" "2008" 1.769 0.0874079962254229 0.562928866048575 42 0.995821164039929
"Bens Indls / Mat Transporte" "2009" 1.455 0.302668838560606 0.726561152288704 50 1.05714647658006
"Bens Indls / Mat Transporte" "2009" 1.686 0.126131346032979 0.593772654474585 48 1.00110069544415
"Bens Indls / Mat Transporte" "2009" 1.162 0.081656129019888 0.819672072888325 50 0.952458948696234
"Bens Indls / Mat Transporte" "2009" 0.911999999999999 0.0581447803983347 1.01195024945203 50 0.92289862750025
"Bens Indls / Mat Transporte" "2009" 0.522 0.280157093927271 1.68772588689019 50 0.880992912956679
"Bens Indls / Mat Transporte" "2009" 0.733999999999999 0.455570405859037 1.37525264120266 50 1.00943543864275
"Cons N Cíclico / Bebidas" "2009" 1.094 0.0916144901174406 0.91880456187155 50 1.00517219068748
"Cons N Cíclico / Bebidas" "2009" 1.968 0.348661167067509 0.441739087653477 46 0.869342524502043
"Cons N Cíclico / Bebidas" "2009" 1.543 0.379583381637047 0.525223018002621 50 0.810419116778044
"Cons N Cíclico / Bebidas" "2009" 1.624 0.56539508895566 0.518231639901326 36 0.841608183199754
"Cons N Cíclico / Bebidas" "2009" 1.155 0.475362650621826 0.68415553749365 41 0.790199645805166
"Cons N Cíclico / Bebidas" "2009" 1.211 0.493710473945775 0.775353624277794 50 0.938953239000409
"Cons N Cíclico / Fumo" "2009" 0.961999999999999 0.249726172765147 0.98378513681912 50 0.946401301619992
"Cons N Cíclico / Fumo" "2009" 1.499 0.208738413301037 0.618028745482264 44 0.926425089477914
"Cons N Cíclico / Fumo" "2009" 1.185 0.187377436503055 0.939254236391339 50 1.11301627012374
"Cons N Cíclico / Fumo" "2009" 1.199 0.321720192718528 0.708112532744893 38 0.849026926761127
"Cons N Cíclico / Fumo" "2009" 0.979999999999999 0.141039069477691 1.06343620572477 50 1.04216748161027
"Cons N Cíclico / Fumo" "2009" 1.12 0.467789674181943 0.78619879198945 50 0.880542647028184
"Cons N Cíclico / Pr Pessoal Limp" "2009" 1.011 0.0549053792519906 0.980450365067846 50 0.991235319083592
"Cons N Cíclico / Pr Pessoal Limp" "2009" 1.453 0.073325453086377 0.652050872343092 43 0.947429917514513
"Cons N Cíclico / Pr Pessoal Limp" "2009" 1.016 0.318221239155125 0.96597589203874 50 0.98143150631136
"Cons N Cíclico / Pr Pessoal Limp" "2009" 0.687 0.200402135426596 1.30743352570474 50 0.898206832159156
"Cons N Cíclico / Pr Pessoal Limp" "2009" 0.597 0.169890899907514 1.53489441781842 50 0.916331967437597
"Cons N Cíclico / Pr Pessoal Limp" "2009" 0.697 0.258566105211164 1.29237965582685 50 0.900788620111314
"Consumo Cíclico / Comércio" "2009" 0.992999999999999 0.088834667285898 1.00528134540568 50 0.998244375987839
"Consumo Cíclico / Comércio" "2009" 1.336 0.0908084266360308 0.749353720832506 50 1.00113657103223
"Consumo Cíclico / Comércio" "2009" 0.977999999999999 0.0466509094165797 0.941670418293665 50 0.920953669091203
"Consumo Cíclico / Comércio" "2009" 0.788999999999999 0.128147845137419 1.16271964878007 50 0.917385802887474
"Consumo Cíclico / Comércio" "2009" 0.542 0.0336663561141568 1.59913486050071 50 0.866731094391385
"Consumo Cíclico / Comércio" "2009" 0.723999999999999 0.100708551731062 1.28972941508949 50 0.933764096524789
"Consumo Cíclico / Tecid Vest Calç" "2009" 1.657 0.0359025963821903 0.578596096306681 50 0.95873373158017
"Consumo Cíclico / Tecid Vest Calç" "2009" 1.809 0.0322319280115096 0.574260843251531 50 1.03883786544202
"Consumo Cíclico / Tecid Vest Calç" "2009" 1.056 0.118447289457399 0.925406392489902 50 0.977229150469337
"Consumo Cíclico / Tecid Vest Calç" "2009" 0.877999999999999 0.178341227403005 1.16227290147501 50 1.02047560749506
"Consumo Cíclico / Tecid Vest Calç" "2009" 0.902999999999999 0.070736396844196 0.94247822678144 50 0.851057838783639
"Consumo Cíclico / Tecid Vest Calç" "2009" 1.196 0.0581340783796873 0.756798096109595 50 0.905130522947076
"Mats Básicos / Mineração" "2009" 1.004 0.136487313440798 1.00462076345933 50 1.00863924651317
"Mats Básicos / Mineração" "2009" 1.186 0.549965843392331 0.821158253337582 50 0.973893688458372
"Mats Básicos / Mineração" "2009" 1.377 0.0305073086623706 0.769320133714514 50 1.05935382412489
"Mats Básicos / Mineração" "2009" 0.969999999999999 0.100660660606138 1.00303218139906 50 0.972941215957087
"Mats Básicos / Mineração" "2009" 0.786999999999999 0.203025162022319 1.2793348475342 50 1.00683652500941
"Mats Básicos / Mineração" "2009" 0.411 0.140345912988237 1.84377725219964 50 0.757792450654052
"Mats Básicos / Químicos" "2009" 0.827999999999999 0.0331126992995446 1.12301984093297 50 0.929860428292498
"Mats Básicos / Químicos" "2009" 0.983999999999999 0.207173296200519 0.950739318616793 50 0.935527489518923
"Mats Básicos / Químicos" "2009" 0.753999999999999 0.0304927010623446 1.22125412941318 50 0.920825613577537
"Mats Básicos / Químicos" "2009" 0.522 0.213502179878123 1.48648439591381 50 0.775944854667009
"Mats Básicos / Químicos" "2009" 0.557 0.328481162354084 1.51337536347711 50 0.84295007745675
"Mats Básicos / Químicos" "2009" 0.740999999999999 0.102734543040653 1.17749639140297 50 0.872524826029599
"Mats Básicos / Sid Metalurgia" "2009" 0.985999999999999 0.0912940403306495 0.997258702241772 50 0.983297080410386
"Mats Básicos / Sid Metalurgia" "2009" 0.994999999999999 0.224918628957977 0.95967966893836 50 0.954881270593667
"Mats Básicos / Sid Metalurgia" "2009" 1.022 0.136662214432591 0.966432751727132 50 0.987694272265129
"Mats Básicos / Sid Metalurgia" "2009" 0.639 0.0606598392848752 1.28695287355708 50 0.822362886202974
"Mats Básicos / Sid Metalurgia" "2009" 0.612 0.176998795292681 1.46418185143867 50 0.896079293080466
"Mats Básicos / Sid Metalurgia" "2009" 0.454 0.223019073973278 1.77002095127721 50 0.803589511879853
"Petróleo, Gás e Biocombustíveis" "2009" 0.950999999999999 0.167028203598449 0.994492755085121 50 0.945762610085949
"Petróleo, Gás e Biocombustíveis" "2009" 1.274 0.145572836663088 0.705358867749736 50 0.898627197513164
"Petróleo, Gás e Biocombustíveis" "2009" 1.029 0.152446045302737 0.920664183559476 50 0.947363444882701
"Petróleo, Gás e Biocombustíveis" "2009" 0.758999999999999 0.220721879994901 1.17879570744062 50 0.894705941947429
"Petróleo, Gás e Biocombustíveis" "2009" 0.733999999999999 0.0534623229318733 1.29752399644158 50 0.952382613388118
"Petróleo, Gás e Biocombustíveis" "2009" 0.582 0.0711179022713601 1.6608490760197 50 0.966614162243465
"Telecomunicação / Telefonia Fixa" "2009" 0.613 0.157060571698383 1.48550150886112 50 0.910612424931867
"Telecomunicação / Telefonia Fixa" "2009" 0.914999999999999 0.56044664399804 1.01515835448183 50 0.928869894350873
"Telecomunicação / Telefonia Fixa" "2009" 0.870999999999999 0.115928028314575 1.07364299100784 50 0.935143045167828
"Telecomunicação / Telefonia Fixa" "2009" 0.694 0.4789245771551 1.32409574482413 50 0.918922446907946
"Telecomunicação / Telefonia Fixa" "2009" 0.366 0.341395606106337 1.91089521559044 50 0.699387648906101
"Telecomunicação / Telefonia Fixa" "2009" 0.459 0.231872774526892 1.6470608068143 50 0.756000910327764
"Telecomunicação / Telefonia Móvel" "2009" 0.668 0.0623574847151139 1.37902265977724 50 0.921187136731196
"Telecomunicação / Telefonia Móvel" "2009" 0.919999999999999 0.205551705001766 0.933910101235518 50 0.859197293136676
"Telecomunicação / Telefonia Móvel" "2009" 0.991999999999999 0.154914210650775 0.907007732706096 50 0.899751670844446
"Telecomunicação / Telefonia Móvel" "2009" 0.731999999999999 0.129057033072524 1.23030602375506 50 0.900584009388703
"Telecomunicação / Telefonia Móvel" "2009" 0.604 0.225477137243185 1.3126578770205 50 0.792845357720382
"Telecomunicação / Telefonia Móvel" "2009" 0.502 0.592510483549876 1.51878609554011 50 0.762430619961135
"Utilidade Públ / Água Saneamento" "2009" 1.016 0.0572840479352767 0.893799227325755 50 0.908100014962967
"Utilidade Públ / Água Saneamento" "2009" 1.078 0.137803181105471 0.791417989964075 48 0.853148593181273
"Utilidade Públ / Água Saneamento" "2009" 1.053 0.110776038431705 0.899211636850365 50 0.946869853603434
"Utilidade Públ / Água Saneamento" "2009" 0.656 0.0688935235156553 1.38165642337091 50 0.906366613731317
"Utilidade Públ / Água Saneamento" "2009" 0.581 0.0256060297482648 1.46629686168376 50 0.851918476638264
"Utilidade Públ / Água Saneamento" "2009" 0.526 0.184604104242829 1.43661900315933 50 0.755661595661808
"Bens Indls / Mat Transporte" "2010" 1.23 0.110031775551922 0.750290246893124 38 0.922857003678543
"Bens Indls / Mat Transporte" "2010" 1.044 0.081069724846723 1.21978546398982 50 1.27345602440537
"Bens Indls / Mat Transporte" "2010" 0.863999999999999 0.156067939423496 1.09143214012508 50 0.942997369068068
"Bens Indls / Mat Transporte" "2010" 1.121 0.223772391307743 0.8153348033182 50 0.913990314519702
"Bens Indls / Mat Transporte" "2010" 1.268 0.391622159499351 0.761087018772564 44 0.965058339803611
"Bens Indls / Mat Transporte" "2010" 1.164 0.0766552848694587 0.867289132352707 50 1.00952455005855
"Cons N Cíclico / Bebidas" "2010" 0.927999999999999 0.139704367633802 0.930877257732341 50 0.863854095175612
"Cons N Cíclico / Bebidas" "2010" 0.622 0.317872040122209 1.40078636159243 50 0.871289116910491
"Cons N Cíclico / Bebidas" "2010" 1.086 0.314969955673583 0.767310722686739 44 0.833299444837799
"Cons N Cíclico / Bebidas" "2010" 0.862999999999999 0.237943555627799 1.2164386321121 50 1.04978653951274
"Cons N Cíclico / Bebidas" "2010" 0.842999999999999 0.415986863389784 1.02432058273532 50 0.863502251245874
"Cons N Cíclico / Bebidas" "2010" 0.811999999999999 0.24909466074535 1.1463915017978 50 0.930869899459812
"Cons N Cíclico / Fumo" "2010" 1.095 0.276652222366191 0.862078823261521 50 0.943976311471365
"Cons N Cíclico / Fumo" "2010" 0.893999999999999 0.449108681881239 0.956758198982668 50 0.855341829890504
"Cons N Cíclico / Fumo" "2010" 0.819999999999999 0.163672472398265 1.2021973258483 50 0.985801807195605
"Cons N Cíclico / Fumo" "2010" 1.166 0.130332829980181 0.887802412801054 50 1.03517761332603
"Cons N Cíclico / Fumo" "2010" 0.893999999999999 0.43052920541175 1.17495571488009 50 1.0504104091028
"Cons N Cíclico / Fumo" "2010" 0.714999999999999 0.0498965954272024 1.2376104658195 50 0.884891483060941
"Cons N Cíclico / Pr Pessoal Limp" "2010" 0.634 0.274727777451728 1.33556449197035 50 0.846747887909202
"Cons N Cíclico / Pr Pessoal Limp" "2010" 0.790999999999999 0.0307844559892355 1.09697890821732 50 0.867710316399899
"Cons N Cíclico / Pr Pessoal Limp" "2010" 0.583 0.0976080362236022 1.42304748776042 50 0.829636685364325
"Cons N Cíclico / Pr Pessoal Limp" "2010" 0.720999999999999 0.0837042749261988 1.22275236011151 50 0.881604451640397
"Cons N Cíclico / Pr Pessoal Limp" "2010" 0.894999999999999 0.317713146391769 1.04728317847563 50 0.937318444735688
"Cons N Cíclico / Pr Pessoal Limp" "2010" 0.568 0.220332016279995 1.57137612544541 50 0.892541639252993
"Consumo Cíclico / Comércio" "2010" 0.771999999999999 0.082680521356473 1.18119183864099 50 0.911880099430843
"Consumo Cíclico / Comércio" "2010" 0.922999999999999 0.10822432693752 1.02046443978903 50 0.941888677925274
"Consumo Cíclico / Comércio" "2010" 0.612 0.0656762868700189 1.44568221868001 50 0.884757517832166
"Consumo Cíclico / Comércio" "2010" 0.481 0.267486400061204 1.77274115782375 50 0.852688496913224
"Consumo Cíclico / Comércio" "2010" 0.740999999999999 0.451849535709915 1.18902833728443 50 0.881069997927761
"Consumo Cíclico / Comércio" "2010" 0.749999999999999 0.170614600902224 1.29431978405291 50 0.970739838039681
"Consumo Cíclico / Tecid Vest Calç" "2010" 4.32 0.0462378053076184 0.226555695482361 14 0.9787206044838
"Consumo Cíclico / Tecid Vest Calç" "2010" 3.434 0.0344677390977138 0.647333136138927 50 2.22294198950108
"Consumo Cíclico / Tecid Vest Calç" "2010" 3.795 0.0262393704126658 0.260972948443419 18 0.990392339342775
"Consumo Cíclico / Tecid Vest Calç" "2010" 3.538 0.0423637500478695 0.311198920222215 31 1.1010217797462
"Consumo Cíclico / Tecid Vest Calç" "2010" 6.026 0.033442348103609 0.153872850891934 10 0.927237799474794
"Consumo Cíclico / Tecid Vest Calç" "2010" 3.57 0.045543207270373 0.257875037549531 14 0.920613884051826
"Mats Básicos / Mineração" "2010" 1.143 0.0521883958939536 0.83162091294369 47 0.950542703494638
"Mats Básicos / Mineração" "2010" 1.149 0.0795124506106055 0.837235579367832 50 0.961983680693639
"Mats Básicos / Mineração" "2010" 0.881999999999999 0.0243999177947064 1.14630381175579 50 1.01103996196861
"Mats Básicos / Mineração" "2010" 0.555 0.331765850390292 1.67407469196821 50 0.929111454042357
"Mats Básicos / Mineração" "2010" 0.983999999999999 0.0901929203401867 1.04283200198432 50 1.02614668995257
"Mats Básicos / Mineração" "2010" 0.896999999999999 0.0449763761374914 1.08510504661105 50 0.973339226810111
"Mats Básicos / Químicos" "2010" 1.426 0.219170022060757 0.612430851104489 50 0.873326393675001
"Mats Básicos / Químicos" "2010" 1.381 0.0526634942510994 0.702809266339217 46 0.970579596814459
"Mats Básicos / Químicos" "2010" 1.146 0.0749188220030865 1.18870331680835 50 1.36225400106237
"Mats Básicos / Químicos" "2010" 1.115 0.240428680020692 0.875857181844628 50 0.97658075775676
"Mats Básicos / Químicos" "2010" 1.865 0.0728223470488473 0.468719466481064 33 0.874161804987184
"Mats Básicos / Químicos" "2010" 1.718 0.0804251164827217 0.610209640555147 50 1.04834016247374
"Mats Básicos / Sid Metalurgia" "2010" 0.449 0.831415043071006 1.65656454045297 50 0.743797478663384
"Mats Básicos / Sid Metalurgia" "2010" 1.016 0.0893893096209249 0.94538535895881 50 0.960511524702151
"Mats Básicos / Sid Metalurgia" "2010" 0.644 0.238484038364933 1.33214903043729 50 0.857903975601615
"Mats Básicos / Sid Metalurgia" "2010" 0.39 0.396329807695439 1.89630896511305 50 0.739560496394089
"Mats Básicos / Sid Metalurgia" "2010" 0.708 0.294425492547558 1.29711965873727 50 0.918360718385987
"Mats Básicos / Sid Metalurgia" "2010" 0.744999999999999 0.242783529157486 1.30164402284044 50 0.969724797016126
"Petróleo, Gás e Biocombustíveis" "2010" 0.801999999999999 0.39920957054153 1.09667885875855 50 0.879536444724356
"Petróleo, Gás e Biocombustíveis" "2010" 0.57 0.0366743639599663 1.56200259897476 50 0.890341481415613
"Petróleo, Gás e Biocombustíveis" "2010" 0.831999999999999 0.0213853943649481 1.08724933527119 50 0.904591446945629
"Petróleo, Gás e Biocombustíveis" "2010" 0.687 0.268793190840063 1.41614032106347 50 0.972888400570604
"Petróleo, Gás e Biocombustíveis" "2010" 0.850999999999999 0.116143790900155 1.10056851855489 50 0.93658380929021
"Petróleo, Gás e Biocombustíveis" "2010" 1.016 0.146217423717979 0.984178489989054 50 0.999925345828879
"Telecomunicação / Telefonia Fixa" "2010" 0.756999999999999 0.0938157206241172 1.17119343562886 50 0.886593430771046
"Telecomunicação / Telefonia Fixa" "2010" 1.016 0.14043408821834 0.893808071022468 44 0.908109000158827
"Telecomunicação / Telefonia Fixa" "2010" 0.825999999999999 0.0631997814991385 1.3275386941638 50 1.0965469613793
"Telecomunicação / Telefonia Fixa" "2010" 0.599 0.197047552183145 1.48027708970327 50 0.886685976732259
"Telecomunicação / Telefonia Fixa" "2010" 0.800999999999999 0.163998631739702 1.14665103917528 50 0.918467482379398
"Telecomunicação / Telefonia Fixa" "2010" 1.419 0.089946688996114 0.732412457169749 50 1.03929327672387
"Telecomunicação / Telefonia Móvel" "2010" 0.859999999999999 0.230009220563878 0.975986910666046 50 0.839348743172799
"Telecomunicação / Telefonia Móvel" "2010" 0.735999999999999 0.194689808600883 1.16301112866529 50 0.855976190697652
"Telecomunicação / Telefonia Móvel" "2010" 0.720999999999999 0.144747944831764 1.20360715766792 50 0.867800760678569
"Telecomunicação / Telefonia Móvel" "2010" 0.679 0.177890898615854 1.43006359136375 50 0.971013178535986
"Telecomunicação / Telefonia Móvel" "2010" 0.998999999999999 0.111740041208404 0.852747593029301 50 0.851894845436271
"Telecomunicação / Telefonia Móvel" "2010" 0.6 0.136472151035881 1.51284062302756 50 0.907704373816536
"Utilidade Públ / Água Saneamento" "2010" 0.907999999999999 0.138620235349798 1.22961086201624 50 1.11648666271074
"Utilidade Públ / Água Saneamento" "2010" 0.685 0.0925314472678814 1.29381850808997 50 0.886265678041629
"Utilidade Públ / Água Saneamento" "2010" 1.056 0.101561166471933 0.898049453537114 50 0.948340222935192
"Utilidade Públ / Água Saneamento" "2010" 0.879999999999999 0.134226576478077 1.0246144247793 50 0.901660693805783
"Utilidade Públ / Água Saneamento" "2010" 1.143 0.133221942937961 0.935098107085591 50 1.06881713639883
"Utilidade Públ / Água Saneamento" "2010" 0.854999999999999 0.356424163086087 1.04823543657045 50 0.896241298267734
"Bens Indls / Mat Transporte" "2011" 1.229 0.0376917719715196 0.949976276809124 50 1.16752084419841
"Bens Indls / Mat Transporte" "2011" 1.582 0.1142833135915 0.624666270313402 42 0.988222039635802
"Bens Indls / Mat Transporte" "2011" 0.940999999999999 0.29311340585076 1.01785790765015 50 0.95780429109879
"Cons N Cíclico / Bebidas" "2011" 2.191 0.107919424814919 0.64398800313775 50 1.41097771487481
"Cons N Cíclico / Bebidas" "2011" 2.319 0.128990877480689 0.402703205325039 26 0.933868733148765
"Cons N Cíclico / Bebidas" "2011" 1.43 0.228288670684553 0.776386274292385 50 1.11023237223811
"Cons N Cíclico / Fumo" "2011" 1.6 0.0755291265294334 0.770207895880562 50 1.2323326334089
"Cons N Cíclico / Fumo" "2011" 0.998999999999999 0.260347633303293 0.878497464277633 50 0.877618966813354
"Cons N Cíclico / Fumo" "2011" 0.894999999999999 0.298366282107996 1.11321483456907 50 0.996327276939317
"Cons N Cíclico / Pr Pessoal Limp" "2011" 0.983999999999999 0.185561901408223 1.096331239435 50 1.07878993960404
"Cons N Cíclico / Pr Pessoal Limp" "2011" 0.699 0.0696698887795849 1.273767594269 50 0.890363548394031
"Cons N Cíclico / Pr Pessoal Limp" "2011" 0.750999999999999 0.104872183551452 1.21569274122747 50 0.912985248661829
"Consumo Cíclico / Comércio" "2011" 0.693 0.457816259686714 1.32585762484713 50 0.918819334019061
"Consumo Cíclico / Comércio" "2011" 0.711999999999999 0.373164633413052 1.28259588899735 50 0.913208272966112
"Consumo Cíclico / Comércio" "2011" 0.57 0.0626462957772618 1.5023519743618 50 0.856340625386226
"Consumo Cíclico / Tecid Vest Calç" "2011" 0.831999999999999 0.160185231256222 1.21762600279708 50 1.01306483432717
"Consumo Cíclico / Tecid Vest Calç" "2011" 1.29 0.0687589384302307 0.763924859571772 50 0.985463068847586
"Consumo Cíclico / Tecid Vest Calç" "2011" 0.896999999999999 0.122286609474617 1.05912278158176 50 0.950033135078838
"Mats Básicos / Mineração" "2011" 1.039 0.0392300286983102 1.06249833154861 50 1.10393576647901
"Mats Básicos / Mineração" "2011" 1.51 0.0911313025448144 0.690242854786617 50 1.04226671072779
"Mats Básicos / Mineração" "2011" 0.816999999999999 0.338885693665859 1.15154767757911 50 0.940814452582132
"Mats Básicos / Químicos" "2011" 0.846999999999999 0.241856529747446 1.25377874597791 50 1.06195059784329
"Mats Básicos / Químicos" "2011" 1.255 0.130585151666399 0.738482833653812 39 0.926795956235534
"Mats Básicos / Químicos" "2011" 1.135 0.0771930239843201 0.91889267568071 50 1.04294318689761
"Mats Básicos / Sid Metalurgia" "2011" 0.627 0.125876113803368 1.35905994256833 50 0.852130583990343
"Mats Básicos / Sid Metalurgia" "2011" 1.036 0.233599328639504 0.90449754978774 47 0.937059461580099
"Mats Básicos / Sid Metalurgia" "2011" 0.681 0.340519427278548 1.40317621167677 50 0.95556300015188
"Petróleo, Gás e Biocombustíveis" "2011" 0.792999999999999 0.0670669965321405 1.16847784400862 50 0.926602930298835
"Petróleo, Gás e Biocombustíveis" "2011" 1.397 0.125231175569288 0.638316697253273 34 0.891728426062822
"Petróleo, Gás e Biocombustíveis" "2011" 0.990999999999999 0.219700882158569 1.13777959222961 50 1.12753957589954
"Telecomunicação / Telefonia Fixa" "2011" 1.22 0.193862505738249 0.805274795768178 50 0.982435250837177
"Telecomunicação / Telefonia Fixa" "2011" 1.006 0.175313365414551 0.910988949856983 50 0.916454883556125
"Telecomunicação / Telefonia Fixa" "2011" 1.168 0.201368602349438 1.02443201119589 50 1.1965365890768
