"setores" "faixa_temporal_por_setores" "coeficiente_B" "sse" "volatilidade" "tamanho_serie" "b_volatilidade"
"Consumo Cíclico / Comércio" "2008" 1.258 0.110614487737905 0.789270914951698 50 0.992902811009236
"Consumo Cíclico / Tecid Vest Calç" "2008" 0.619 0.0393492659970429 1.32639700838984 50 0.821039748193311
"Consumo Cíclico / Tecid Vest Calç" "2008" 0.68 0.158574921713012 1.34128066312632 50 0.912070850925898
"Consumo Cíclico / Tecid Vest Calç" "2008" 1.431 0.141405831471239 0.658895332078342 50 0.942879220204108
"Consumo Cíclico / Tecid Vest Calç" "2008" 1.932 0.0819728416009377 0.500264641467629 40 0.966511287315459
"Mats Básicos / Mineração" "2008" 0.675 0.0325467174623556 1.38774234970854 50 0.936726086053265
"Mats Básicos / Mineração" "2008" 0.671 0.0315612092349213 1.42002387715387 50 0.952836021570247
"Mats Básicos / Mineração" "2008" 1.39 0.0982603732899764 0.674174827073762 38 0.937103009632529
"Mats Básicos / Mineração" "2008" 1.511 0.0719219192608195 0.637072892628982 50 0.962617140762392
"Mats Básicos / Químicos" "2008" 0.760999999999999 0.0653834050753291 1.24878489945988 50 0.950325308488967
"Mats Básicos / Químicos" "2008" 0.766999999999999 0.0459967492693509 1.31794155224406 50 1.01086117057119
"Mats Básicos / Químicos" "2008" 1.147 0.18899114958735 0.861046648875253 50 0.987620506259915
"Mats Básicos / Químicos" "2008" 1.099 0.246635856575317 0.863731359015458 50 0.949240763557988
"Mats Básicos / Sid Metalurgia" "2008" 0.732999999999999 0.0496033858341566 1.27304259577656 50 0.933140222704217
"Mats Básicos / Sid Metalurgia" "2008" 0.702 0.0955888144142563 1.32486692156473 50 0.93005657893844
"Mats Básicos / Sid Metalurgia" "2008" 1.413 0.0753921954536203 0.787972160443644 50 1.11340466270687
"Mats Básicos / Sid Metalurgia" "2008" 1.883 0.0837821242469744 0.514107502797741 44 0.968064427768146
"Petróleo, Gás e Biocombustíveis" "2008" 0.582 0.0414373090309006 1.59328500883472 50 0.927291875141807
"Petróleo, Gás e Biocombustíveis" "2008" 0.57 0.135013807526543 1.50594835100735 50 0.858390560074189
"Petróleo, Gás e Biocombustíveis" "2008" 1.334 0.114591185550469 0.679293276674898 35 0.906177231084314
"Petróleo, Gás e Biocombustíveis" "2008" 1.491 0.106328850867006 0.637468341722438 50 0.950465297508155
"Telecomunicação / Telefonia Fixa" "2008" 0.504 0.0593001169545996 1.56399163898359 50 0.788251786047729
"Telecomunicação / Telefonia Fixa" "2008" 0.753999999999999 0.0297870094697517 1.41510101806425 50 1.06698616762044
"Telecomunicação / Telefonia Fixa" "2008" 1.119 0.0956146503574691 0.830286562760504 46 0.929090663729004
"Telecomunicação / Telefonia Fixa" "2008" 0.967999999999999 0.189739294672411 0.963602905182951 50 0.932767612217096
"Telecomunicação / Telefonia Móvel" "2008" 0.63 0.0786538206885774 1.49221925980816 50 0.940098133679141
"Telecomunicação / Telefonia Móvel" "2008" 0.864999999999999 0.108230930537046 1.10168541488371 50 0.952957883874408
"Telecomunicação / Telefonia Móvel" "2008" 1.726 0.0460509643892652 0.572023658799409 44 0.98731283508778
"Telecomunicação / Telefonia Móvel" "2008" 1.183 0.164285858217555 0.758021855719247 50 0.896739855315869
"Utilidade Públ / Água Saneamento" "2008" 0.565 0.285848344278953 1.577452521714 50 0.89126067476841
"Utilidade Públ / Água Saneamento" "2008" 0.632 0.0504148905561082 1.48977998870253 50 0.941540952859999
"Utilidade Públ / Água Saneamento" "2008" 1.561 0.141167888025793 0.636569880171557 47 0.993685582947801
"Utilidade Públ / Água Saneamento" "2008" 1.694 0.0636427213323649 0.587944204004355 45 0.995977481583377
"Bens Indls / Mat Transporte" "2009" 1.474 0.287897245664517 0.697944099746077 50 1.02876960302572
"Bens Indls / Mat Transporte" "2009" 1.377 0.0739649968188693 0.722176809008941 50 0.994437466005312
"Bens Indls / Mat Transporte" "2009" 1.103 0.100204869285348 0.873088757734108 50 0.963016899780721
"Bens Indls / Mat Transporte" "2009" 0.543 0.148437606819898 1.57853594630594 50 0.857145018844126
"Cons N Cíclico / Bebidas" "2009" 1.275 0.0764887063337664 0.79790174830305 50 1.01732472908639
"Cons N Cíclico / Bebidas" "2009" 1.846 0.395401354069903 0.441956846277817 46 0.81585233822885
"Cons N Cíclico / Bebidas" "2009" 1.498 0.400090014307617 0.561060294229363 50 0.840468320755586
"Cons N Cíclico / Bebidas" "2009" 1.201 0.464283822728351 0.66960418712787 41 0.804194628740572
"Cons N Cíclico / Fumo" "2009" 0.946999999999999 0.324588648607778 0.969793184881223 50 0.918394146082517
"Cons N Cíclico / Fumo" "2009" 1.624 0.0901211261638639 0.705785082142427 50 1.1461949733993
"Cons N Cíclico / Fumo" "2009" 1.161 0.318127410722229 0.80438171743851 50 0.93388717394611
"Cons N Cíclico / Fumo" "2009" 1.026 0.160707531742841 0.970133501267746 50 0.995356972300707
"Cons N Cíclico / Pr Pessoal Limp" "2009" 0.996999999999999 0.0312106880134633 0.975378778138557 50 0.97245264180414
"Cons N Cíclico / Pr Pessoal Limp" "2009" 1.391 0.0586729947927381 0.670645566029038 45 0.932867982346392
"Cons N Cíclico / Pr Pessoal Limp" "2009" 0.847999999999999 0.272529201178514 1.1170786770371 50 0.94728271812746
"Cons N Cíclico / Pr Pessoal Limp" "2009" 0.551 0.169958409002858 1.58954103717358 50 0.875837111482643
"Consumo Cíclico / Comércio" "2009" 1.042 0.101458088431 0.944492458985602 50 0.984161142262997
"Consumo Cíclico / Comércio" "2009" 1.036 0.118461155549122 0.930757454715966 50 0.964264723085741
"Consumo Cíclico / Comércio" "2009" 1.009 0.0226844265082293 0.923993174502958 50 0.932309113073485
"Consumo Cíclico / Comércio" "2009" 0.55 0.0702254251297024 1.56728490684558 50 0.862006698765069
"Consumo Cíclico / Tecid Vest Calç" "2009" 1.484 0.0504399006820818 0.617060573305935 50 0.915717890786008
"Consumo Cíclico / Tecid Vest Calç" "2009" 1.472 0.0181448943483298 0.663624693151569 50 0.97685554831911
"Consumo Cíclico / Tecid Vest Calç" "2009" 1.032 0.152366303157051 1.09983897296409 50 1.13503382009894
"Consumo Cíclico / Tecid Vest Calç" "2009" 0.850999999999999 0.0839911477689975 0.965887328822061 50 0.821970116827573
"Mats Básicos / Mineração" "2009" 0.990999999999999 0.153535187388737 0.999471313266718 50 0.990476071447317
"Mats Básicos / Mineração" "2009" 1.341 0.262724939680831 0.714873724700622 48 0.958645664823534
"Mats Básicos / Mineração" "2009" 1.061 0.0577550874834632 0.934366240390382 50 0.991362581054195
"Mats Básicos / Mineração" "2009" 0.791999999999999 0.120331373651509 1.25326166519802 50 0.992583238836831
"Mats Básicos / Químicos" "2009" 0.816999999999999 0.0387013700417948 1.12702518246459 50 0.920779574073569
"Mats Básicos / Químicos" "2009" 0.709999999999999 0.107923365994549 1.26120684167464 50 0.895456857588993
"Mats Básicos / Químicos" "2009" 0.917999999999999 0.0993897355730871 0.954261230264971 50 0.876011809383242
"Mats Básicos / Químicos" "2009" 0.472 0.268198758257262 1.69340518427889 50 0.799287246979636
"Mats Básicos / Sid Metalurgia" "2009" 0.864999999999999 0.101634042701413 1.08946827537222 50 0.942390058196969
"Mats Básicos / Sid Metalurgia" "2009" 1.176 0.126212346795264 0.810362641010136 47 0.95298646582792
"Mats Básicos / Sid Metalurgia" "2009" 0.801999999999999 0.0322805446282075 1.13001528002475 50 0.906272254579849
"Mats Básicos / Sid Metalurgia" "2009" 0.557 0.160291078384932 1.50975848191531 50 0.840935474426828
"Petróleo, Gás e Biocombustíveis" "2009" 0.980999999999999 0.155845178781692 0.945328658032745 50 0.927367413530122
"Petróleo, Gás e Biocombustíveis" "2009" 1.232 0.116573435229147 0.748642137412827 50 0.922327113292603
"Petróleo, Gás e Biocombustíveis" "2009" 0.815999999999999 0.197480473961432 1.09111610525086 50 0.890350741884701
"Petróleo, Gás e Biocombustíveis" "2009" 0.721999999999999 0.0402118965313375 1.2923815075248 50 0.933099448432904
"Telecomunicação / Telefonia Fixa" "2009" 0.685 0.264939632979487 1.37082818942112 50 0.939017309753467
"Telecomunicação / Telefonia Fixa" "2009" 0.945999999999999 0.112511933942006 0.982315337348174 50 0.929270309131372
"Telecomunicação / Telefonia Fixa" "2009" 0.730999999999999 0.176610026750088 1.20085068851636 50 0.877821853305458
"Telecomunicação / Telefonia Fixa" "2009" 0.383 0.25189248801984 1.89344083652664 50 0.725187840389703
"Telecomunicação / Telefonia Móvel" "2009" 0.725999999999999 0.0543819892094576 1.2640147438757 50 0.917674704053757
"Telecomunicação / Telefonia Móvel" "2009" 1.047 0.143869996779644 0.90645118028498 50 0.949054385758374
"Telecomunicação / Telefonia Móvel" "2009" 0.877999999999999 0.256382705953388 1.03538164102733 50 0.909065080821995
"Telecomunicação / Telefonia Móvel" "2009" 0.537 0.0962572107441021 1.40447595040752 50 0.754203585368838
"Utilidade Públ / Água Saneamento" "2009" 0.991999999999999 0.0724065369334123 0.888931218690477 50 0.881819768940952
"Utilidade Públ / Água Saneamento" "2009" 1.151 0.104144810909117 0.759818598122017 48 0.874551206438442
"Utilidade Públ / Água Saneamento" "2009" 0.696 0.0592229547703726 1.27857823729667 50 0.889890453158482
"Utilidade Públ / Água Saneamento" "2009" 0.616 0.0212903495893868 1.41857765724673 50 0.873843836863986
"Bens Indls / Mat Transporte" "2010" 1.172 0.142756889791029 0.77207670255203 41 0.904873895390979
"Bens Indls / Mat Transporte" "2010" 0.890999999999999 0.0514798127101249 1.29100119732847 50 1.15028206681967
"Bens Indls / Mat Transporte" "2010" 0.996999999999999 0.259151710609122 0.926427767222914 50 0.923648483921244
"Bens Indls / Mat Transporte" "2010" 1.326 0.270477429339941 0.720838071375612 44 0.955831282644061
"Cons N Cíclico / Bebidas" "2010" 0.775999999999999 0.151519728278218 1.04659600611537 50 0.812158500745526
"Cons N Cíclico / Bebidas" "2010" 0.778999999999999 0.343271445669173 1.14752616285307 50 0.89392288086254
"Cons N Cíclico / Bebidas" "2010" 0.897999999999999 0.17083153742184 1.13045523403706 50 1.01514880016528
"Cons N Cíclico / Bebidas" "2010" 0.945999999999999 0.379355315209071 0.947209442481641 50 0.896060132587631
"Cons N Cíclico / Fumo" "2010" 1.182 0.24133052185173 0.788720669277465 50 0.932267831085964
"Cons N Cíclico / Fumo" "2010" 0.743999999999999 0.556621241276861 1.16580316357149 50 0.867357553697187
"Cons N Cíclico / Fumo" "2010" 0.941999999999999 0.0677882403031917 1.03734049137817 50 0.977174742878235
"Cons N Cíclico / Fumo" "2010" 0.969999999999999 0.340362163898298 1.07516965639178 50 1.04291456670003
"Cons N Cíclico / Pr Pessoal Limp" "2010" 0.581 0.126613701602718 1.37108322911359 50 0.796599356114996
"Cons N Cíclico / Pr Pessoal Limp" "2010" 0.819999999999999 0.0666855308428784 1.06654757996571 50 0.874569015571881
"Cons N Cíclico / Pr Pessoal Limp" "2010" 0.584 0.0738440902508939 1.4274870518012 50 0.833652438251901
"Cons N Cíclico / Pr Pessoal Limp" "2010" 0.898999999999999 0.169769394250295 1.03538328034769 50 0.930809569032572
"Consumo Cíclico / Comércio" "2010" 0.728999999999999 0.0699088296686762 1.22367487995013 50 0.892058987483644
"Consumo Cíclico / Comércio" "2010" 0.918999999999999 0.0722701899118879 1.00431341610756 50 0.922964029402847
"Consumo Cíclico / Comércio" "2010" 0.523 0.153800195911521 1.64364823866731 50 0.859628028823003
"Consumo Cíclico / Comércio" "2010" 0.628 0.408109276879323 1.41564985904958 50 0.889028111483136
"Consumo Cíclico / Tecid Vest Calç" "2010" 4.584 0.0237698801141222 0.508958293294893 50 2.33306481646379
"Consumo Cíclico / Tecid Vest Calç" "2010" 4.075 0.0176912130935113 0.259697198720561 16 1.05826608478629
"Consumo Cíclico / Tecid Vest Calç" "2010" 3.507 0.0669563086374184 0.295093976448405 31 1.03489457540456
"Consumo Cíclico / Tecid Vest Calç" "2010" 4.597 0.0199061822639252 0.216197372479226 25 0.993859321287002
"Mats Básicos / Mineração" "2010" 1.023 0.0586067035775386 0.890072728610246 47 0.910544401368282
"Mats Básicos / Mineração" "2010" 1.011 0.0255885777535019 0.964721791080053 50 0.975333730781933
"Mats Básicos / Mineração" "2010" 0.741999999999999 0.0772868107442327 1.40563247238137 50 1.04297929450698
"Mats Básicos / Mineração" "2010" 0.836999999999999 0.0348181336262696 1.16522660634421 50 0.975294669510103
"Mats Básicos / Químicos" "2010" 1.41 0.106568380827452 0.637586362988628 50 0.898996771813965
"Mats Básicos / Químicos" "2010" 1.097 0.0926845753618988 1.1235015582264 50 1.23248120937436
"Mats Básicos / Químicos" "2010" 1.307 0.111390292145333 0.707129942544897 41 0.92421883490618
"Mats Básicos / Químicos" "2010" 1.582 0.0760628334149764 0.610598202302276 50 0.965966356042201
"Mats Básicos / Sid Metalurgia" "2010" 0.502 0.529531566554858 1.56048741482099 50 0.783364682240137
"Mats Básicos / Sid Metalurgia" "2010" 0.914999999999999 0.120211449720547 1.04877974270444 50 0.959633464574562
"Mats Básicos / Sid Metalurgia" "2010" 0.474 0.315343420871308 1.63716235666831 50 0.776014957060779
"Mats Básicos / Sid Metalurgia" "2010" 0.594 0.319262507758941 1.45559252876576 50 0.864621962086861
"Petróleo, Gás e Biocombustíveis" "2010" 0.737999999999999 0.280585321665924 1.20910538582812 50 0.892319774741151
"Petróleo, Gás e Biocombustíveis" "2010" 0.603 0.0585502631305105 1.44058758336792 50 0.868674312770856
"Petróleo, Gás e Biocombustíveis" "2010" 0.754999999999999 0.143935424891516 1.27674132722777 50 0.963939702056965
"Petróleo, Gás e Biocombustíveis" "2010" 0.853999999999999 0.149679612699269 1.08367740967448 50 0.925460507862005
"Telecomunicação / Telefonia Fixa" "2010" 0.717999999999999 0.181959349896057 1.19595104956845 50 0.858692853590146
"Telecomunicação / Telefonia Fixa" "2010" 1.036 0.047427917488143 1.11129916921212 50 1.15130593930376
"Telecomunicação / Telefonia Fixa" "2010" 0.636 0.241965825922497 1.39877586504471 50 0.889621450168436
"Telecomunicação / Telefonia Fixa" "2010" 0.824999999999999 0.119071722912673 1.10954857992967 50 0.915377578441977
"Telecomunicação / Telefonia Móvel" "2010" 0.657 0.139238217609506 1.17830303089193 50 0.774145091295998
"Telecomunicação / Telefonia Móvel" "2010" 0.973999999999999 0.241013634849074 0.947104276838595 50 0.922479565640791
"Telecomunicação / Telefonia Móvel" "2010" 0.641 0.137812192421879 1.364429658842 50 0.874599411317722
"Telecomunicação / Telefonia Móvel" "2010" 0.884999999999999 0.110803424444959 1.01049613854133 50 0.894289082609076
"Utilidade Públ / Água Saneamento" "2010" 0.796999999999999 0.074676826550477 1.32809127071358 50 1.05848874275872
"Utilidade Públ / Água Saneamento" "2010" 0.771999999999999 0.107411874059079 1.15152946832904 50 0.888980749550018
"Utilidade Públ / Água Saneamento" "2010" 1.075 0.172291775381913 0.842502203424168 50 0.905689868680981
"Utilidade Públ / Água Saneamento" "2010" 1.033 0.126776580170459 0.982830141939787 50 1.0152635366238
"Bens Indls / Mat Transporte" "2011" 1.225 0.048930788677419 0.913357060634334 50 1.11886239927706
"Bens Indls / Mat Transporte" "2011" 1.278 0.142960091995859 0.790452714264854 50 1.01019856883048
"Cons N Cíclico / Bebidas" "2011" 2.173 0.127626454837749 0.601629434854904 50 1.30734076193971
"Cons N Cíclico / Bebidas" "2011" 1.771 0.112413564661042 0.637180018915855 50 1.12844581349998
"Cons N Cíclico / Fumo" "2011" 1.598 0.0456759727837305 0.729947521486796 50 1.1664561393359
"Cons N Cíclico / Fumo" "2011" 0.739999999999999 0.521290825536725 1.17994154037601 50 0.873156739878246
"Cons N Cíclico / Pr Pessoal Limp" "2011" 0.838999999999999 0.102514272416171 1.19855314541251 50 1.00558608900109
"Cons N Cíclico / Pr Pessoal Limp" "2011" 0.791999999999999 0.0895238352254195 1.1655771733716 50 0.923137121310306
"Consumo Cíclico / Comércio" "2011" 0.658 0.562818604745415 1.37013511462913 50 0.901548905425968
"Consumo Cíclico / Comércio" "2011" 0.760999999999999 0.0830470320311534 1.23902212596914 50 0.942895837862514
"Consumo Cíclico / Tecid Vest Calç" "2011" 0.828999999999999 0.163480715814034 1.22002810762695 50 1.01140330122274
"Consumo Cíclico / Tecid Vest Calç" "2011" 1.138 0.0623656319396533 0.839512866630881 50 0.955365642225942
"Mats Básicos / Mineração" "2011" 1.1 0.042401531303946 0.982107432941101 50 1.08031817623521
"Mats Básicos / Mineração" "2011" 1.08 0.0386422743564308 0.961546127434442 50 1.0384698176292
"Mats Básicos / Químicos" "2011" 0.914999999999999 0.1601561357807 1.15064061740502 50 1.05283616492559
"Mats Básicos / Químicos" "2011" 1.201 0.0848221530417468 0.866628985595431 50 1.04082141170011
"Mats Básicos / Sid Metalurgia" "2011" 0.633 0.152035700181613 1.33605272589056 50 0.845721375488724
"Mats Básicos / Sid Metalurgia" "2011" 0.937999999999999 0.0738608040840156 1.11725477575492 50 1.04798497965811
"Petróleo, Gás e Biocombustíveis" "2011" 0.896999999999999 0.0315737103830693 1.06046828496238 50 0.951240051611254
"Petróleo, Gás e Biocombustíveis" "2011" 1.261 0.122940060272015 0.893102942395694 50 1.12620281036097
"Telecomunicação / Telefonia Fixa" "2011" 1.136 0.239709295390702 0.822160136887998 50 0.933973915504766
"Telecomunicação / Telefonia Fixa" "2011" 1.065 0.167373033833848 1.05666398214955 50 1.12534714098927
"Telecomunicação / Telefonia Móvel" "2011" 1.593 0.130748164846013 0.708070337668798 50 1.1279560479064
"Telecomunicação / Telefonia Móvel" "2011" 1.339 0.0816937875405028 0.813721353735645 50 1.08957289265203
"Utilidade Públ / Água Saneamento" "2011" 0.727999999999999 0.11879626259358 1.27759156165042 50 0.930086656881504
"Utilidade Públ / Água Saneamento" "2011" 0.651 0.168478434975375 1.37856064392663 50 0.897442979196236
"Bens Indls / Mat Transporte" "2012" 1.014 0.0938338260832924 0.972441180481516 50 0.986055357008257
"Bens Indls / Mat Transporte" "2012" 0.675 0.0190495437288294 1.35898729686616 50 0.917316425384658
"Bens Indls / Mat Transporte" "2012" 0.840999999999999 0.219016556607415 1.11258437721957 50 0.935683461241657
"Cons N Cíclico / Bebidas" "2012" 0.978999999999999 0.0721895658196697 0.985282425044111 50 0.964591494118184
"Cons N Cíclico / Bebidas" "2012" 0.956999999999999 0.0815258272042808 1.09988039975078 50 1.0525855425615
"Cons N Cíclico / Bebidas" "2012" 0.802999999999999 0.134409408764218 1.20235182241207 50 0.965488513396891
"Cons N Cíclico / Fumo" "2012" 0.838999999999999 0.281478434592138 1.15517724559375 50 0.969193709053155
"Cons N Cíclico / Fumo" "2012" 0.604 0.0885017947723544 1.47272325347362 50 0.889524845098067
"Cons N Cíclico / Fumo" "2012" 0.832999999999999 0.217345410814128 1.05491366694148 50 0.878743084562252
"Cons N Cíclico / Pr Pessoal Limp" "2012" 0.827999999999999 0.0488818818716642 1.12558114698041 50 0.931981189699778
"Cons N Cíclico / Pr Pessoal Limp" "2012" 0.735999999999999 0.174828928639204 1.19877564857542 50 0.882298877351508
"Cons N Cíclico / Pr Pessoal Limp" "2012" 0.694 0.0620583920471284 1.31101315267099 50 0.909843127953667
"Consumo Cíclico / Comércio" "2012" 1.053 0.122784250716889 0.913768640577531 50 0.96219837852814
"Consumo Cíclico / Comércio" "2012" 0.668 0.202594707020593 1.4284808137682 50 0.954225183597158
"Consumo Cíclico / Comércio" "2012" 0.783999999999999 0.149159655163004 1.17218958428064 50 0.918996634076021
"Consumo Cíclico / Tecid Vest Calç" "2012" 1.185 0.140377687742359 0.810628815085975 50 0.96059514587688
"Consumo Cíclico / Tecid Vest Calç" "2012" 0.607 0.188810461785535 1.56089218212963 50 0.947461554552685
"Consumo Cíclico / Tecid Vest Calç" "2012" 0.915999999999999 0.357767331064867 1.04834362543729 50 0.960282760900557
"Mats Básicos / Mineração" "2012" 0.856999999999999 0.0228831193637692 1.17004945518897 50 1.00273238309695
"Mats Básicos / Mineração" "2012" 0.835999999999999 0.168961061013817 1.14708005306999 50 0.958958924366511
"Mats Básicos / Mineração" "2012" 0.999999999999999 0.0918785400700602 1.00382420351545 50 1.00382420351545
"Mats Básicos / Químicos" "2012" 0.833999999999999 0.0982236472593809 1.12152140389555 50 0.935348850848888
"Mats Básicos / Químicos" "2012" 0.65 0.0583382346742156 1.37458494081847 50 0.893480211532006
"Mats Básicos / Químicos" "2012" 0.932999999999999 0.0442915196302807 0.983729177316054 50 0.917819322435877
"Mats Básicos / Sid Metalurgia" "2012" 0.982999999999999 0.0831935247007306 1.04563116567636 50 1.02785543585986
"Mats Básicos / Sid Metalurgia" "2012" 0.69 0.149054304774393 1.36960672253178 50 0.945028638546928
"Mats Básicos / Sid Metalurgia" "2012" 0.889999999999999 0.184667050318042 1.06483172608457 50 0.947700236215266
"Petróleo, Gás e Biocombustíveis" "2012" 1.281 0.174811667550244 0.789696298816926 50 1.01160095878448
"Petróleo, Gás e Biocombustíveis" "2012" 0.589 0.122120613354611 1.51812268123376 50 0.894174259246685
"Petróleo, Gás e Biocombustíveis" "2012" 1.042 0.0332886769040612 0.909517841713301 50 0.94771759106526
"Telecomunicação / Telefonia Fixa" "2012" 0.975999999999999 0.206569237737957 1.07029496226003 50 1.04460788316579
"Telecomunicação / Telefonia Fixa" "2012" 0.662 0.0447357904980244 1.33776807895511 50 0.885602468268283
"Telecomunicação / Telefonia Fixa" "2012" 0.787999999999999 0.19888693919659 1.13570722029086 50 0.894937289589197
"Telecomunicação / Telefonia Móvel" "2012" 1.005 0.0632062201471838 0.978242447682628 50 0.983133659921041
"Telecomunicação / Telefonia Móvel" "2012" 0.664 0.062381564550743 1.42979240537563 50 0.949382157169418
"Telecomunicação / Telefonia Móvel" "2012" 0.982999999999999 0.297081651654817 0.944797552730884 50 0.928735994334458
"Utilidade Públ / Água Saneamento" "2012" 0.908999999999999 0.381970238374913 1.06459971252364 50 0.967721138683988
"Utilidade Públ / Água Saneamento" "2012" 1.106 0.0572283020499274 0.879019137969033 50 0.972195166593751
"Utilidade Públ / Água Saneamento" "2012" 1.13 0.090858935683652 0.846151999225454 50 0.956151759124763
"Bens Indls / Mat Transporte" "2013" 0.802999999999999 0.14747659499231 1.17722506067378 50 0.945311723721044
"Bens Indls / Mat Transporte" "2013" 0.765999999999999 0.126340214369028 1.20259629197864 50 0.921188759655637
"Bens Indls / Mat Transporte" "2013" 0.866999999999999 0.167975713813195 1.09998391551044 50 0.95368605474755
"Bens Indls / Mat Transporte" "2013" 0.710999999999999 0.328547702625615 1.32326115633132 50 0.940838682151567
"Cons N Cíclico / Bebidas" "2013" 0.799999999999999 0.491736309601861 1.09195386895736 50 0.873563095165887
"Cons N Cíclico / Bebidas" "2013" 0.941999999999999 0.181391731454404 1.06396598320737 50 1.00225595618134
"Cons N Cíclico / Bebidas" "2013" 0.760999999999999 0.1720321910292 1.22592353680274 50 0.932927811506884
"Cons N Cíclico / Bebidas" "2013" 0.815999999999999 0.092255073276437 1.21076234998677 50 0.987982077589203
"Cons N Cíclico / Fumo" "2013" 0.697 0.135723024214809 1.229603509715 50 0.857033646271355
"Cons N Cíclico / Fumo" "2013" 0.669 0.0785498407008937 1.34759022480955 50 0.901537860397589
"Cons N Cíclico / Fumo" "2013" 0.734999999999999 0.121265215188248 1.22684617989887 50 0.901731942225668
"Cons N Cíclico / Fumo" "2013" 1.045 0.0298328032715741 0.95096026849091 50 0.993753480573001
"Cons N Cíclico / Pr Pessoal Limp" "2013" 1.052 0.10687051487233 0.956851934613296 50 1.00660823521319
"Cons N Cíclico / Pr Pessoal Limp" "2013" 0.6 0.0429653782141612 1.39190155400549 50 0.835140932403294
"Cons N Cíclico / Pr Pessoal Limp" "2013" 0.692 0.0980046227331374 1.23020290027692 50 0.851300406991629
"Cons N Cíclico / Pr Pessoal Limp" "2013" 0.539 0.292663750686352 1.47103830645673 50 0.792889647180178
"Consumo Cíclico / Comércio" "2013" 0.699 0.197118665342471 1.28830560233792 50 0.900525616034206
"Consumo Cíclico / Comércio" "2013" 0.506 0.157819439158521 1.67044335193189 50 0.845244336077536
"Consumo Cíclico / Comércio" "2013" 0.859999999999999 0.0335055252382117 1.1751623964396 50 1.01063966093805
"Consumo Cíclico / Comércio" "2013" 0.745999999999999 0.44188897966906 1.17997982323254 50 0.880264948131474
"Consumo Cíclico / Tecid Vest Calç" "2013" 0.958999999999999 0.0889515006098256 1.01256797378667 50 0.971052686861415
"Consumo Cíclico / Tecid Vest Calç" "2013" 0.68 0.146180702350131 1.41334027412911 50 0.961071386407795
"Consumo Cíclico / Tecid Vest Calç" "2013" 0.69 0.106476765009041 1.27672479195497 50 0.880940106448929
"Consumo Cíclico / Tecid Vest Calç" "2013" 1.015 0.0415844123267526 0.971676404138921 50 0.986251550201005
"Mats Básicos / Mineração" "2013" 0.915999999999999 0.182689135164731 1.03107924469316 50 0.944468588138934
"Mats Básicos / Mineração" "2013" 0.876999999999999 0.0522650979060728 1.04002025828988 50 0.912097766520224
"Mats Básicos / Mineração" "2013" 0.627 0.39850434418512 1.43684138371371 50 0.900899547588496
"Mats Básicos / Mineração" "2013" 0.577 0.196339104447867 1.53958594098487 50 0.88834108794827
"Mats Básicos / Químicos" "2013" 1.052 0.215492041067262 0.917968366545318 50 0.965702721605675
"Mats Básicos / Químicos" "2013" 1.018 0.120753477363001 0.916955925931815 50 0.933461132598588
"Mats Básicos / Químicos" "2013" 0.686 0.114642444518244 1.28983134758274 50 0.88482430444176
"Mats Básicos / Químicos" "2013" 0.602 0.0665070025480342 1.48466060331878 50 0.893765683197906
