"coeficiente_B","sse","volatilidade","incremento","tamanho_serie","b_volatilidade"
1.75,0.110648556026,0.511801133528799,0.07,142,0.895651983675398
1.76,0.0842570991387352,0.511801133528799,0.08,125,0.900769995010686
1.74,0.083415150059195,0.511801133528799,0.09,111,0.89053397234011
1.75,0.0732733066481092,0.511801133528799,0.1,100,0.895651983675398
1.1,0.881860008051046,0.889876554197047,0.01,899,0.978864209616752
1.1,0.438982105706743,0.889876554197047,0.02,450,0.978864209616752
1.1,0.292991341033982,0.889876554197047,0.03,300,0.978864209616752
1.1,0.211417159376124,0.889876554197047,0.04,225,0.978864209616752
1.1,0.177888176860024,0.889876554197047,0.05,180,0.978864209616752
1.1,0.150957078568743,0.889876554197047,0.06,150,0.978864209616752
1.1,0.128637795285275,0.889876554197047,0.07,129,0.978864209616752
1.11,0.0961550124695445,0.889876554197047,0.08,113,0.987762975158722
1.09,0.100917800262492,0.889876554197047,0.09,100,0.969965444074781
1.1,0.0854752349630308,0.889876554197047,0.1,90,0.978864209616752
0.86,0.182050643669823,1.10001142216609,0.01,481,0.946009823062837
0.86,0.0929898766429083,1.10001142216609,0.02,241,0.946009823062837
0.87,0.0583742144093028,1.10001142216609,0.03,161,0.957009937284498
0.86,0.0456092850126065,1.10001142216609,0.04,121,0.946009823062837
0.86,0.0355437854912151,1.10001142216609,0.05,97,0.946009823062837
0.87,0.0275770523524991,1.10001142216609,0.06,81,0.957009937284498
0.87,0.0265870513992972,1.10001142216609,0.07,69,0.957009937284498
0.86,0.0225079496048167,1.10001142216609,0.08,61,0.946009823062837
0.87,0.0174350345094879,1.10001142216609,0.09,54,0.957009937284498
0.86,0.0197869380705932,1.10001142216609,0.1,49,0.946009823062837
0.87,0.78792154209595,1.11516750106455,0.01,580,0.970195725926159
0.87,0.396725751744733,1.11516750106455,0.02,290,0.970195725926159
0.87,0.261238377736802,1.11516750106455,0.03,194,0.970195725926159
0.87,0.19915167812575,1.11516750106455,0.04,145,0.970195725926159
0.87,0.157403040210755,1.11516750106455,0.05,116,0.970195725926159
0.87,0.131339707920174,1.11516750106455,0.06,97,0.970195725926159
0.87,0.109724766420795,1.11516750106455,0.07,83,0.970195725926159
0.87,0.0972757638670386,1.11516750106455,0.08,73,0.970195725926159
0.87,0.0822334353668175,1.11516750106455,0.09,65,0.970195725926159
0.87,0.0827755218508797,1.11516750106455,0.1,58,0.970195725926159
1.06,0.139576287120762,0.901934265296755,0.01,664,0.95605032121456
1.06,0.071527871818075,0.901934265296755,0.02,332,0.95605032121456
1.06,0.0474146923113547,0.901934265296755,0.03,222,0.95605032121456
1.06,0.0351087712644635,0.901934265296755,0.04,166,0.95605032121456
1.06,0.0297193440528153,0.901934265296755,0.05,133,0.95605032121456
1.06,0.0238891258572127,0.901934265296755,0.06,111,0.95605032121456
1.06,0.0177668204063667,0.901934265296755,0.07,95,0.95605032121456
1.05,0.0175035094196133,0.901934265296755,0.08,83,0.947030978561593
1.06,0.0161997689055253,0.901934265296755,0.09,74,0.95605032121456
1.06,0.0149697696542349,0.901934265296755,0.1,67,0.95605032121456
0.9,0.649295967876295,1.10557450930831,0.01,590,0.995017058377479
0.9,0.324160530978652,1.10557450930831,0.02,295,0.995017058377479
0.9,0.217620517191267,1.10557450930831,0.03,197,0.995017058377479
0.9,0.160815759771828,1.10557450930831,0.04,148,0.995017058377479
0.9,0.131281023648612,1.10557450930831,0.05,118,0.995017058377479
0.9,0.110888979039931,1.10557450930831,0.06,99,0.995017058377479
0.9,0.0899577993404647,1.10557450930831,0.07,85,0.995017058377479
0.9,0.0778651608453288,1.10557450930831,0.08,74,0.995017058377479
0.9,0.0695095115124034,1.10557450930831,0.09,66,0.995017058377479
0.9,0.0626042823504485,1.10557450930831,0.1,59,0.995017058377479
0.82,0.291228074838974,1.14684257513198,0.01,553,0.940410911608224
0.82,0.144916884427028,1.14684257513198,0.02,277,0.940410911608224
0.82,0.098807109538741,1.14684257513198,0.03,185,0.940410911608224
0.82,0.0728329002529157,1.14684257513198,0.04,139,0.940410911608224
0.82,0.0593184633332697,1.14684257513198,0.05,111,0.940410911608224
0.82,0.0468624555158087,1.14684257513198,0.06,93,0.940410911608224
0.82,0.0425711161135673,1.14684257513198,0.07,79,0.940410911608224
0.82,0.0372438797589631,1.14684257513198,0.08,70,0.940410911608224
0.82,0.030547758188531,1.14684257513198,0.09,62,0.940410911608224
0.82,0.0291983073541277,1.14684257513198,0.1,56,0.940410911608224
0.8,2.21990292385434,1.21985677968841,0.01,465,0.975885423750728
0.8,1.11118830043572,1.21985677968841,0.02,233,0.975885423750728
0.79,0.743811960989606,1.21985677968841,0.03,155,0.963686855953844
0.8,0.559324590146057,1.21985677968841,0.04,117,0.975885423750728
0.8,0.437595631972548,1.21985677968841,0.05,93,0.975885423750728
0.79,0.375591133569416,1.21985677968841,0.06,78,0.963686855953844
0.8,0.320343092256312,1.21985677968841,0.07,67,0.975885423750728
0.79,0.284477319704564,1.21985677968841,0.08,59,0.963686855953844
0.79,0.248205989086014,1.21985677968841,0.09,52,0.963686855953844
0.8,0.219484513268136,1.21985677968841,0.1,47,0.975885423750728
0.76,0.720361201070845,1.2465740521792,0.01,428,0.947396279656192
0.76,0.356502548182752,1.2465740521792,0.02,214,0.947396279656192
0.76,0.240806861917662,1.2465740521792,0.03,143,0.947396279656192
0.76,0.175182257646535,1.2465740521792,0.04,107,0.947396279656192
0.76,0.149517199712296,1.2465740521792,0.05,86,0.947396279656192
0.76,0.120839421775727,1.2465740521792,0.06,72,0.947396279656192
0.76,0.102898263653816,1.2465740521792,0.07,62,0.947396279656192
0.76,0.0903157295035589,1.2465740521792,0.08,54,0.947396279656192
0.76,0.0813217412638989,1.2465740521792,0.09,48,0.947396279656192
0.76,0.0739893851881298,1.2465740521792,0.1,43,0.947396279656192
0.77,2.14800689182048,1.20611517130613,0.01,339,0.92870868190572
0.77,1.07189639548806,1.20611517130613,0.02,170,0.92870868190572
0.77,0.704212506265779,1.20611517130613,0.03,113,0.92870868190572
0.77,0.541463615776715,1.20611517130613,0.04,85,0.92870868190572
0.77,0.425112297112009,1.20611517130613,0.05,68,0.92870868190572
0.77,0.364199905547084,1.20611517130613,0.06,57,0.92870868190572
0.77,0.307911285095347,1.20611517130613,0.07,49,0.92870868190572
0.77,0.277442541191525,1.20611517130613,0.08,43,0.92870868190572
0.77,0.230769805828744,1.20611517130613,0.09,38,0.92870868190572
0.78,0.228713144692182,1.20611517130613,0.1,34,0.940769833618781
0.82,0.612911918719526,1.11163728283546,0.01,648,0.911542571925077
0.82,0.307865923038663,1.11163728283546,0.02,324,0.911542571925077
0.82,0.203688705894539,1.11163728283546,0.03,216,0.911542571925077
0.83,0.150135058395541,1.11163728283546,0.04,162,0.922658944753432
0.83,0.122810306257327,1.11163728283546,0.05,130,0.922658944753432
0.83,0.103159724683021,1.11163728283546,0.06,108,0.922658944753432
0.82,0.0852055226301424,1.11163728283546,0.07,93,0.911542571925077
0.83,0.0702381001564836,1.11163728283546,0.08,81,0.922658944753432
0.82,0.0655159586695713,1.11163728283546,0.09,72,0.911542571925077
0.83,0.0626060313214846,1.11163728283546,0.1,65,0.922658944753432
0.83,0.306399461532198,1.06489707053115,0.01,503,0.883864568540854
0.83,0.154744820767823,1.06489707053115,0.02,252,0.883864568540854
0.83,0.100053861480407,1.06489707053115,0.03,168,0.883864568540854
0.83,0.0768997578608128,1.06489707053115,0.04,126,0.883864568540854
0.83,0.0585857669442814,1.06489707053115,0.05,101,0.883864568540854
0.83,0.0492835060407151,1.06489707053115,0.06,84,0.883864568540854
0.83,0.044275416048963,1.06489707053115,0.07,72,0.883864568540854
0.83,0.0396755454297178,1.06489707053115,0.08,63,0.883864568540854
0.83,0.0367122399278077,1.06489707053115,0.09,56,0.883864568540854
0.83,0.0261345999234166,1.06489707053115,0.1,51,0.883864568540854
0.75,3.03456305981592,1.25359743904356,0.01,364,0.94019807928267
0.75,1.51435462387149,1.25359743904356,0.02,182,0.94019807928267
0.75,1.00979590996359,1.25359743904356,0.03,122,0.94019807928267
0.75,0.757101427815552,1.25359743904356,0.04,91,0.94019807928267
0.75,0.609660795292808,1.25359743904356,0.05,73,0.94019807928267
0.75,0.500492578190806,1.25359743904356,0.06,61,0.94019807928267
0.75,0.440878364587524,1.25359743904356,0.07,52,0.94019807928267
0.75,0.37731941195089,1.25359743904356,0.08,46,0.94019807928267
0.75,0.330855727283454,1.25359743904356,0.09,41,0.94019807928267
0.74,0.312906179452113,1.25359743904356,0.1,37,0.927662104892234
0.85,1.18315626505984,1.10398552237149,0.01,516,0.938387694015766
0.85,0.587123902206532,1.10398552237149,0.02,258,0.938387694015766
0.85,0.396710262464123,1.10398552237149,0.03,172,0.938387694015766
0.85,0.290761487803629,1.10398552237149,0.04,129,0.938387694015766
0.85,0.237704952793584,1.10398552237149,0.05,104,0.938387694015766
0.85,0.19881151313602,1.10398552237149,0.06,86,0.938387694015766
0.85,0.163439800061006,1.10398552237149,0.07,74,0.938387694015766
0.85,0.152628702494645,1.10398552237149,0.08,65,0.938387694015766
0.85,0.119553476343284,1.10398552237149,0.09,58,0.938387694015766
0.85,0.117311732518419,1.10398552237149,0.1,52,0.938387694015766
1.05,0.495603702261978,0.927650677635802,0.01,848,0.974033211517592
1.05,0.24602524857642,0.927650677635802,0.02,424,0.974033211517592
1.05,0.166219376963554,0.927650677635802,0.03,283,0.974033211517592
1.05,0.121914124061714,0.927650677635802,0.04,212,0.974033211517592
1.05,0.0988415271691129,0.927650677635802,0.05,170,0.974033211517592
1.05,0.0837856851222082,0.927650677635802,0.06,142,0.974033211517592
1.05,0.0695987808728073,0.927650677635802,0.07,122,0.974033211517592
1.05,0.0618334272139284,0.927650677635802,0.08,106,0.974033211517592
1.05,0.0515172497757703,0.927650677635802,0.09,95,0.974033211517592
1.05,0.0479875298907545,0.927650677635802,0.1,85,0.974033211517592
0.76,0.837963135902823,1.24928252501219,0.01,489,0.949454719009264
0.76,0.416932165817566,1.24928252501219,0.02,245,0.949454719009264
0.76,0.279177711304535,1.24928252501219,0.03,163,0.949454719009264
0.76,0.214043537137918,1.24928252501219,0.04,123,0.949454719009264
0.75,0.165879703767803,1.24928252501219,0.05,98,0.936961893759142
0.76,0.136412963309769,1.24928252501219,0.06,82,0.949454719009264
0.75,0.120877882283435,1.24928252501219,0.07,70,0.936961893759142
0.76,0.107379211084006,1.24928252501219,0.08,62,0.949454719009264
0.76,0.092210006390106,1.24928252501219,0.09,55,0.949454719009264
0.75,0.0885837826331945,1.24928252501219,0.1,49,0.936961893759142
0.71,3.45509146913063,1.32236437427299,0.01,391,0.938878705733823
0.71,1.72687300554842,1.32236437427299,0.02,196,0.938878705733823
0.71,1.15133146689475,1.32236437427299,0.03,131,0.938878705733823
0.73,0.910346762093901,1.32236437427299,0.04,98,0.965325993219283
0.72,0.694390031086145,1.32236437427299,0.05,79,0.952102349476553
0.72,0.566637916931608,1.32236437427299,0.06,66,0.952102349476553
0.73,0.522390060217285,1.32236437427299,0.07,56,0.965325993219283
0.73,0.455226131099088,1.32236437427299,0.08,49,0.965325993219283
0.73,0.400622102284877,1.32236437427299,0.09,44,0.965325993219283
0.72,0.352886350074265,1.32236437427299,0.1,40,0.952102349476553
1,0.203252748978167,0.986161965488682,0.01,628,0.986161965488682
1,0.104306201981344,0.986161965488682,0.02,314,0.986161965488682
1,0.0656927661984699,0.986161965488682,0.03,210,0.986161965488682
1,0.0499156614866122,0.986161965488682,0.04,157,0.986161965488682
1,0.0415122001430253,0.986161965488682,0.05,126,0.986161965488682
1.01,0.0333530550813988,0.986161965488682,0.06,105,0.996023585143569
1,0.0312550764612604,0.986161965488682,0.07,90,0.986161965488682
1,0.0265575385475043,0.986161965488682,0.08,79,0.986161965488682
1.01,0.0193320115308676,0.986161965488682,0.09,70,0.996023585143569
1,0.0226177888568784,0.986161965488682,0.1,63,0.986161965488682
0.84,0.31162810050252,1.15450042300333,0.01,443,0.969780355322797
0.84,0.154704263599668,1.15450042300333,0.02,222,0.969780355322797
0.84,0.103830303438581,1.15450042300333,0.03,148,0.969780355322797
0.84,0.0803206260393905,1.15450042300333,0.04,111,0.969780355322797
0.84,0.0627795640045587,1.15450042300333,0.05,89,0.969780355322797
0.86,0.0583787644805358,1.15450042300333,0.06,74,0.992870363782864
0.84,0.0422966278356073,1.15450042300333,0.07,64,0.969780355322797
0.84,0.0421658764619134,1.15450042300333,0.08,56,0.969780355322797
0.84,0.037118110477869,1.15450042300333,0.09,50,0.969780355322797
0.84,0.0324904032465971,1.15450042300333,0.1,45,0.969780355322797
0.97,0.443909488741425,0.967139465438224,0.01,654,0.938125281475077
0.97,0.223063050562636,0.967139465438224,0.02,327,0.938125281475077
0.97,0.147022815274502,0.967139465438224,0.03,218,0.938125281475077
0.97,0.111070797737491,0.967139465438224,0.04,164,0.938125281475077
0.97,0.0862767690359944,0.967139465438224,0.05,131,0.938125281475077
0.97,0.077858947120127,0.967139465438224,0.06,109,0.938125281475077
0.97,0.0626506676285396,0.967139465438224,0.07,94,0.938125281475077
0.97,0.0530728411612117,0.967139465438224,0.08,82,0.938125281475077
0.97,0.0484189505803415,0.967139465438224,0.09,73,0.938125281475077
0.97,0.0435518894486767,0.967139465438224,0.1,66,0.938125281475077
0.74,2.40922477765888,1.28192228370848,0.01,362,0.948622489944275
0.74,1.19877682553182,1.28192228370848,0.02,181,0.948622489944275
0.74,0.805942138388705,1.28192228370848,0.03,121,0.948622489944275
0.74,0.597840661568452,1.28192228370848,0.04,91,0.948622489944275
0.74,0.480496306275799,1.28192228370848,0.05,73,0.948622489944275
0.74,0.395604817497389,1.28192228370848,0.06,61,0.948622489944275
0.73,0.346921035108525,1.28192228370848,0.07,52,0.93580326710719
0.74,0.305652605857283,1.28192228370848,0.08,46,0.948622489944275
0.74,0.273831916259749,1.28192228370848,0.09,41,0.948622489944275
0.74,0.242400977084189,1.28192228370848,0.1,37,0.948622489944275
0.87,0.786474329530428,1.13201124158697,0.01,601,0.984849780180664
0.87,0.39565286872007,1.13201124158697,0.02,301,0.984849780180664
0.87,0.260584199960159,1.13201124158697,0.03,201,0.984849780180664
0.87,0.199830894044106,1.13201124158697,0.04,151,0.984849780180664
0.87,0.159032479521358,1.13201124158697,0.05,121,0.984849780180664
0.87,0.133693863204801,1.13201124158697,0.06,101,0.984849780180664
0.87,0.112090255318623,1.13201124158697,0.07,86,0.984849780180664
0.87,0.102561325626873,1.13201124158697,0.08,76,0.984849780180664
0.87,0.0856900755721016,1.13201124158697,0.09,67,0.984849780180664
0.87,0.0775860251897765,1.13201124158697,0.1,61,0.984849780180664
0.9,2.25816927542944,1.07653621217609,0.01,463,0.968882590958481
0.9,1.13266517629362,1.07653621217609,0.02,232,0.968882590958481
0.9,0.749390339453034,1.07653621217609,0.03,155,0.968882590958481
0.9,0.567894268199808,1.07653621217609,0.04,116,0.968882590958481
0.91,0.440652476439993,1.07653621217609,0.05,93,0.979647953080242
0.9,0.374964742586432,1.07653621217609,0.06,78,0.968882590958481
0.9,0.326657022966547,1.07653621217609,0.07,67,0.968882590958481
0.91,0.28822991820914,1.07653621217609,0.08,58,0.979647953080242
0.91,0.247879804464003,1.07653621217609,0.09,52,0.979647953080242
0.91,0.21213542778658,1.07653621217609,0.1,47,0.979647953080242
0.79,0.494846686237574,1.1480937119534,0.01,401,0.906994032443186
0.79,0.244848707365804,1.1480937119534,0.02,201,0.906994032443186
0.79,0.163259357371398,1.1480937119534,0.03,134,0.906994032443186
0.79,0.123423103845128,1.1480937119534,0.04,101,0.906994032443186
0.79,0.0937227327063116,1.1480937119534,0.05,81,0.906994032443186
0.79,0.0821458048765566,1.1480937119534,0.06,67,0.906994032443186
0.79,0.0779463823170533,1.1480937119534,0.07,58,0.906994032443186
0.79,0.0596099024584682,1.1480937119534,0.08,51,0.906994032443186
0.79,0.0553490511642179,1.1480937119534,0.09,45,0.906994032443186
0.79,0.0477077011223587,1.1480937119534,0.1,41,0.906994032443186
0.76,0.843321318221025,1.22434501669593,0.01,498,0.930502212688907
0.76,0.421775193125354,1.22434501669593,0.02,249,0.930502212688907
0.76,0.283392743146755,1.22434501669593,0.03,166,0.930502212688907
0.76,0.208734256223613,1.22434501669593,0.04,125,0.930502212688907
0.77,0.168530137059144,1.22434501669593,0.05,100,0.942745662855866
0.76,0.13693440721449,1.22434501669593,0.06,83,0.930502212688907
0.77,0.118646865598659,1.22434501669593,0.07,72,0.942745662855866
0.77,0.104306045540281,1.22434501669593,0.08,63,0.942745662855866
0.76,0.0940980584190316,1.22434501669593,0.09,56,0.930502212688907
0.76,0.0888722527006978,1.22434501669593,0.1,50,0.930502212688907
1.46,1.26657378416387,0.700682452837072,0.01,559,1.02299638114212
1.46,0.627294900683079,0.700682452837072,0.02,280,1.02299638114212
1.46,0.417422347240102,0.700682452837072,0.03,187,1.02299638114212
1.46,0.312538402762595,0.700682452837072,0.04,140,1.02299638114212
1.46,0.247373026093619,0.700682452837072,0.05,112,1.02299638114212
1.45,0.209547950422019,0.700682452837072,0.06,94,1.01598955661375
1.46,0.176037927052995,0.700682452837072,0.07,80,1.02299638114212
1.46,0.161056935458298,0.700682452837072,0.08,70,1.02299638114212
1.45,0.143056892215796,0.700682452837072,0.09,63,1.01598955661375
1.47,0.120869326624119,0.700682452837072,0.1,56,1.0300032056705
0.86,1.34494715761769,1.04427025489747,0.01,819,0.898072419211824
0.86,0.667603854812313,1.04427025489747,0.02,410,0.898072419211824
0.86,0.446100380868689,1.04427025489747,0.03,273,0.898072419211824
0.86,0.339493872464059,1.04427025489747,0.04,205,0.898072419211824
0.87,0.263416801517518,1.04427025489747,0.05,164,0.908515121760799
0.86,0.221727983378812,1.04427025489747,0.06,137,0.898072419211824
0.86,0.197112406952766,1.04427025489747,0.07,117,0.898072419211824
0.86,0.174367680743975,1.04427025489747,0.08,103,0.898072419211824
0.86,0.148335397029891,1.04427025489747,0.09,91,0.898072419211824
0.87,0.127364074878984,1.04427025489747,0.1,82,0.908515121760799
0.73,1.53322848020857,1.28118368155663,0.01,573,0.93526408753634
0.73,0.766239917071588,1.28118368155663,0.02,287,0.93526408753634
0.73,0.51071087408135,1.28118368155663,0.03,191,0.93526408753634
0.73,0.378773767385051,1.28118368155663,0.04,144,0.93526408753634
0.73,0.304015099830084,1.28118368155663,0.05,115,0.93526408753634
0.73,0.257910214284735,1.28118368155663,0.06,96,0.93526408753634
0.73,0.224381295573023,1.28118368155663,0.07,82,0.93526408753634
0.73,0.195930580624439,1.28118368155663,0.08,72,0.93526408753634
0.73,0.172046683382974,1.28118368155663,0.09,64,0.93526408753634
0.73,0.145496947421111,1.28118368155663,0.1,58,0.93526408753634
0.68,1.01363186851875,1.30808809065606,0.01,426,0.889499901646121
0.68,0.507521062556063,1.30808809065606,0.02,213,0.889499901646121
0.68,0.340929682945369,1.30808809065606,0.03,142,0.889499901646121
0.68,0.252697004224817,1.30808809065606,0.04,107,0.889499901646121
0.68,0.199451870260263,1.30808809065606,0.05,86,0.889499901646121
0.68,0.168581089086111,1.30808809065606,0.06,71,0.889499901646121
0.68,0.14126590063234,1.30808809065606,0.07,61,0.889499901646121
0.69,0.124742867075798,1.30808809065606,0.08,54,0.902580782552681
0.68,0.117813205200645,1.30808809065606,0.09,48,0.889499901646121
0.69,0.093349770986617,1.30808809065606,0.1,43,0.902580782552681
0.82,2.91666550943843,1.18108057958445,0.01,420,0.968486075259249
0.82,1.4568125806307,1.18108057958445,0.02,210,0.968486075259249
0.81,0.97771360053273,1.18108057958445,0.03,140,0.956675269463405
0.81,0.729159001430186,1.18108057958445,0.04,105,0.956675269463405
0.82,0.582662362264183,1.18108057958445,0.05,84,0.968486075259249
0.81,0.488231091638795,1.18108057958445,0.06,70,0.956675269463405
0.81,0.418629787312547,1.18108057958445,0.07,60,0.956675269463405
0.82,0.363435947521127,1.18108057958445,0.08,53,0.968486075259249
0.81,0.327645516760887,1.18108057958445,0.09,47,0.956675269463405
0.83,0.313411401029095,1.18108057958445,0.1,42,0.980296881055093
5.14,0.18149199055563,0.269551419334243,0.01,1119,1.38549429537801
5.15,0.0895376862107798,0.269551419334243,0.02,560,1.38818980957135
5.15,0.0605875821445599,0.269551419334243,0.03,373,1.38818980957135
5.16,0.0445971545383212,0.269551419334243,0.04,280,1.39088532376469
5.13,0.0419121729655677,0.269551419334243,0.05,224,1.38279878118467
5.16,0.0278620028244118,0.269551419334243,0.06,187,1.39088532376469
5.21,0.0216421167091669,0.269551419334243,0.07,160,1.40436289473141
5.24,0.0219561400742424,0.269551419334243,0.08,140,1.41244943731143
5.04,0.0231541518017838,0.269551419334243,0.09,125,1.35853915344458
5.02,0.0218704392959678,0.269551419334243,0.1,112,1.3531481250579
0.88,0.233645522135061,1.10913045200097,0.01,557,0.976034797760854
0.88,0.117948239257888,1.10913045200097,0.02,279,0.976034797760854
0.88,0.0774196093919165,1.10913045200097,0.03,186,0.976034797760854
0.88,0.0589235739128259,1.10913045200097,0.04,140,0.976034797760854
0.88,0.0457838613158448,1.10913045200097,0.05,112,0.976034797760854
0.88,0.0368124321673558,1.10913045200097,0.06,93,0.976034797760854
0.88,0.0324038521474651,1.10913045200097,0.07,80,0.976034797760854
0.88,0.0291343963190944,1.10913045200097,0.08,70,0.976034797760854
0.87,0.0282579179504998,1.10913045200097,0.09,62,0.964943493240844
0.88,0.024657637856114,1.10913045200097,0.1,56,0.976034797760854
1.57,0.315357027844617,0.668674920849554,0.01,788,1.0498196257338
1.57,0.159405436814419,0.668674920849554,0.02,394,1.0498196257338
1.57,0.103285496520452,0.668674920849554,0.03,263,1.0498196257338
1.57,0.0794581329146237,0.668674920849554,0.04,197,1.0498196257338
1.57,0.0631474530563751,0.668674920849554,0.05,158,1.0498196257338
1.57,0.0512361883723503,0.668674920849554,0.06,132,1.0498196257338
1.58,0.0437116419750024,0.668674920849554,0.07,113,1.0565063749423
1.58,0.0388861853097932,0.668674920849554,0.08,99,1.0565063749423
1.58,0.0351357365597737,0.668674920849554,0.09,88,1.0565063749423
1.57,0.0309028358817601,0.668674920849554,0.1,79,1.0498196257338
0.68,3.86768746971135,1.36247180017904,0.01,357,0.926480824121747
0.68,1.94078781086684,1.36247180017904,0.02,179,0.926480824121747
0.68,1.29838874742804,1.36247180017904,0.03,119,0.926480824121747
0.68,0.972547281057374,1.36247180017904,0.04,90,0.926480824121747
0.68,0.778441670212231,1.36247180017904,0.05,72,0.926480824121747
0.68,0.652582903186024,1.36247180017904,0.06,60,0.926480824121747
0.68,0.549566855985926,1.36247180017904,0.07,51,0.926480824121747
0.68,0.484119179449553,1.36247180017904,0.08,45,0.926480824121747
0.68,0.442957241857185,1.36247180017904,0.09,40,0.926480824121747
0.68,0.393629838189365,1.36247180017904,0.1,36,0.926480824121747
0.75,0.70333246145567,1.25769167764966,0.01,429,0.943268758237245
0.75,0.350068918173076,1.25769167764966,0.02,215,0.943268758237245
0.75,0.234373410686995,1.25769167764966,0.03,143,0.943268758237245
0.75,0.174826956966807,1.25769167764966,0.04,108,0.943268758237245
0.75,0.143211223220607,1.25769167764966,0.05,86,0.943268758237245
0.75,0.115638146639864,1.25769167764966,0.06,72,0.943268758237245
0.75,0.0990525167090767,1.25769167764966,0.07,62,0.943268758237245
0.75,0.0852703081668094,1.25769167764966,0.08,54,0.943268758237245
0.75,0.0787973971293916,1.25769167764966,0.09,48,0.943268758237245
0.75,0.0726138975154997,1.25769167764966,0.1,43,0.943268758237245
0.85,1.71058894407481,1.13672398676306,0.01,494,0.966215388748601
0.85,0.855074664976777,1.13672398676306,0.02,247,0.966215388748601
0.85,0.569404687868091,1.13672398676306,0.03,165,0.966215388748601
0.85,0.429232008876431,1.13672398676306,0.04,124,0.966215388748601
0.85,0.341895138049925,1.13672398676306,0.05,99,0.966215388748601
0.85,0.276549422096863,1.13672398676306,0.06,83,0.966215388748601
0.85,0.25104773301512,1.13672398676306,0.07,71,0.966215388748601
0.85,0.220185983593311,1.13672398676306,0.08,62,0.966215388748601
0.85,0.195845195443682,1.13672398676306,0.09,55,0.966215388748601
0.85,0.161826877959965,1.13672398676306,0.1,50,0.966215388748601
0.7,1.16593047847658,1.26685984587958,0.01,452,0.886801892115706
0.7,0.580509700974418,1.26685984587958,0.02,226,0.886801892115706
0.7,0.394277793644988,1.26685984587958,0.03,151,0.886801892115706
0.7,0.290902124164979,1.26685984587958,0.04,113,0.886801892115706
0.7,0.230161436164002,1.26685984587958,0.05,91,0.886801892115706
0.7,0.191170353032681,1.26685984587958,0.06,76,0.886801892115706
0.7,0.172320115360436,1.26685984587958,0.07,65,0.886801892115706
0.7,0.153031179319254,1.26685984587958,0.08,57,0.886801892115706
0.7,0.125126309572539,1.26685984587958,0.09,51,0.886801892115706
0.7,0.109837213639837,1.26685984587958,0.1,46,0.886801892115706
0.99,0.247408057356979,0.976480753742867,0.01,717,0.966715946205438
0.99,0.121797546654003,0.976480753742867,0.02,359,0.966715946205438
0.99,0.0818936218227228,0.976480753742867,0.03,239,0.966715946205438
0.99,0.0591139262334106,0.976480753742867,0.04,180,0.966715946205438
0.99,0.0514323769629641,0.976480753742867,0.05,144,0.966715946205438
0.99,0.039907411255691,0.976480753742867,0.06,120,0.966715946205438
0.99,0.0313873213812316,0.976480753742867,0.07,103,0.966715946205438
1,0.0242790851523203,0.976480753742867,0.08,90,0.976480753742867
0.99,0.0273862542599853,0.976480753742867,0.09,80,0.966715946205438
0.99,0.0253747136437547,0.976480753742867,0.1,72,0.966715946205438
0.91,2.630158814575,1.08563681519656,0.01,496,0.98792950182887
0.91,1.31597378081096,1.08563681519656,0.02,248,0.98792950182887
0.91,0.880557810298562,1.08563681519656,0.03,166,0.98792950182887
0.91,0.653302915685622,1.08563681519656,0.04,124,0.98792950182887
0.91,0.524674422690263,1.08563681519656,0.05,100,0.98792950182887
0.91,0.43399268521722,1.08563681519656,0.06,83,0.98792950182887
0.91,0.372076756259508,1.08563681519656,0.07,71,0.98792950182887
0.9,0.335124685362196,1.08563681519656,0.08,62,0.977073133676904
0.91,0.276303283293627,1.08563681519656,0.09,56,0.98792950182887
0.91,0.266007377256524,1.08563681519656,0.1,50,0.98792950182887
1.16,0.723214734539283,0.885307719556952,0.01,651,1.02695695468606
1.16,0.359299686427824,0.885307719556952,0.02,326,1.02695695468606
1.16,0.246253617710074,0.885307719556952,0.03,217,1.02695695468606
1.16,0.175599345085183,0.885307719556952,0.04,163,1.02695695468606
1.16,0.142735927023827,0.885307719556952,0.05,131,1.02695695468606
1.17,0.124306948595585,0.885307719556952,0.06,109,1.03581003188163
1.16,0.0996244998407124,0.885307719556952,0.07,93,1.02695695468606
1.16,0.0922203270696523,0.885307719556952,0.08,82,1.02695695468606
1.15,0.0909950195488342,0.885307719556952,0.09,73,1.01810387749049
1.16,0.0655292683534928,0.885307719556952,0.1,66,1.02695695468606
0.82,1.62368978080365,1.13771205631718,0.01,711,0.932923886180088
0.82,0.812264781188856,1.13771205631718,0.02,356,0.932923886180088
0.82,0.544506837359162,1.13771205631718,0.03,237,0.932923886180088
0.82,0.404394363216297,1.13771205631718,0.04,178,0.932923886180088
0.82,0.319764061577899,1.13771205631718,0.05,143,0.932923886180088
0.82,0.277863590457124,1.13771205631718,0.06,119,0.932923886180088
0.82,0.228479399920888,1.13771205631718,0.07,102,0.932923886180088
0.82,0.202095546431291,1.13771205631718,0.08,89,0.932923886180088
0.82,0.179364140323842,1.13771205631718,0.09,79,0.932923886180088
0.82,0.159131703713561,1.13771205631718,0.1,72,0.932923886180088
0.77,0.645671218230957,1.24304460324593,0.01,476,0.957144344499366
0.77,0.326850541318069,1.24304460324593,0.02,238,0.957144344499366
0.77,0.215651300881126,1.24304460324593,0.03,159,0.957144344499366
